X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-7858887.54739332,-3970135.85954666,791,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,MARIA ELENA,NULL,885,-33.56197,-70.597588,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131101658,- MARIA ELENA,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7858884.98704503,-3952999.68646976,792,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,LUIS THAYER OJEDA,POCURO,NULL,-33.433601,-70.597565,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230351,LUIS THAYER OJEDA - POCURO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7858882.42669674,-3947212.0251364,793,2019,13,REGION METROPOLITANA,VITACURA,URBANA,AMERICO VESPUCIO,CENTENARIO,NULL,-33.390202,-70.597542,1,13132,1,URBANA,1,TRAMO DE VIA RECTA,131320027,AMERICO VESPUCIO - CENTENARIO,3,3,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7858862.05522993,-3963096.71321434,794,2019,13,REGION METROPOLITANA,MACUL,URBANA,DEPARTAMENTAL,FABRICIANO GONZALEZ URZUA,NULL,-33.509262,-70.597359,1,13118,1,URBANA,1,TRAMO DE VIA RECTA,131180123,DEPARTAMENTAL - FABRICIANO GONZALEZ URZUA,3,3,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7858823.76132509,-3964510.66185638,795,2019,13,REGION METROPOLITANA,PEÃ‘ALOLEN,URBANA,IGNACIO CARRERA PINTO,SAN LUIS DE MACUL,NULL,-33.519852,-70.597015,1,13122,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131220519,IGNACIO CARRERA PINTO - SAN LUIS DE MACUL,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7858790.69943633,-3973563.90284887,796,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,LUIS MATTE,EJERCITO LIBERTADOR,NULL,-33.587627,-70.596718,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132011911,EJERCITO LIBERTADOR - LUIS MATTE,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,2
-7858784.68818382,-3964895.75585678,797,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,WALKER MARTINEZ,NULL,242,-33.522736,-70.596664,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131102739,- WALKER MARTINEZ,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7858722.68322745,-3974001.28315129,798,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,EJERCITO LIBERTADOR,LOS MANIOS,NULL,-33.5909,-70.596107,1,13201,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010724,EJERCITO LIBERTADOR - LOS MANIOS,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7858719.34364273,-3965658.23713089,799,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA PONIENTE,GERONIMO DE ALDERETE,NULL,-33.528446,-70.596077,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102667,GERONIMO DE ALDERETE - VICUNA MACKENNA PONIENTE,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,2,2
-7858692.96092342,-3964673.56413145,800,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,AMERICO VESPUCIO,NULL,7500,-33.521072,-70.59584,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131100064,- AMERICO VESPUCIO,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,2,2
-7858687.95154633,-3964362.85005894,801,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,AMERICO VESPUCIO,SERAFIN ZAMORA,NULL,-33.518745,-70.595795,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131100064,AMERICO VESPUCIO - SERAFIN ZAMORA,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7858544.34940321,-3964257.5002576,802,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,AMERICO VESPUCIO,FROILAN ROA,NULL,-33.517956,-70.594505,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131100064,AMERICO VESPUCIO - FROILAN ROA,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,2,2
-7858538.05985197,-3966191.13593859,803,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA PONIENTE,STA JULIA,NULL,-33.53244,-70.59446,1,13110,1,URBANA,26,OTROS NO CONSIDERADOS,131102667,STA JULIA - VICUNA MACKENNA PONIENTE,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,2
-7858513.84786273,-3966245.68917773,804,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA,NULL,8596,-33.532845,-70.594231,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102663,- VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,1
-7858501.04612129,-3955898.53846414,805,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,IRARRAZAVAL,HUMBERTO TRUCCO,NULL,-33.45533,-70.594116,1,13120,1,URBANA,1,TRAMO DE VIA RECTA,131200285,HUMBERTO TRUCCO - IRARRAZAVAL,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-7858431.47143954,-3951351.20401556,806,2019,13,REGION METROPOLITANA,LAS CONDES,URBANA,SAN CRESCENTE,PDTE ERRAZURIZ,NULL,-33.421242,-70.593491,1,13114,1,URBANA,26,OTROS NO CONSIDERADOS,131141108,PDTE ERRAZURIZ - SAN CRESCENTE,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-7858385.60780934,-3966623.09514532,807,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA PONIENTE,ROJAS MAGALLANES,NULL,-33.535671,-70.593079,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102667,ROJAS MAGALLANES - VICUNA MACKENNA PONIENTE,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7858360.89488238,-3954891.34888441,808,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,ELIECER PARADA,JAIME GUZMAN ERRAZURIZ,NULL,-33.447781,-70.592857,1,13120,1,URBANA,1,TRAMO DE VIA RECTA,131200195,ELIECER PARADA - JAIME GUZMAN ERRAZURIZ,1,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-7858356.66474172,-3975866.71672431,809,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,EJERCITO LIBERTADOR,DOMINGO TOCORNAL,NULL,-33.604858,-70.592819,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010724,DOMINGO TOCORNAL - EJERCITO LIBERTADOR,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,0,0,0,1
-7858313.3614598,-3967649.20495132,810,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,STA AMALIA,NULL,185,-33.543354,-70.59243,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131102434,- STA AMALIA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-7858264.15824488,-3966921.18246421,811,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA,TEMUCO,NULL,-33.537903,-70.591988,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131102663,TEMUCO - VICUNA MACKENNA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,2,0,0,2
-7858235.21517728,-3953938.54204757,812,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,HERNANDO DE AGUIRRE,CHILE ESPANA,NULL,-33.440639,-70.591728,1,13123,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131230236,CHILE ESPANA - HERNANDO DE AGUIRRE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,1,1
-7858176.66112511,-3964489.16426874,813,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,FROILAN ROA,OSCAR BOEHME,NULL,-33.519691,-70.591202,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131100828,FROILAN ROA - OSCAR BOEHME,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-7858112.98637638,-3963201.65189875,814,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,DEPARTAMENTAL,AMERICO VESPUCIO,NULL,-33.510048,-70.59063,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131100561,AMERICO VESPUCIO - DEPARTAMENTAL,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7858093.394146,-3952651.13670984,815,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,POCURO,LAS AMAPOLAS,NULL,-33.430988,-70.590454,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,LAS AMAPOLAS - POCURO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7858091.72435364,-3962824.22421124,816,2019,13,REGION METROPOLITANA,MACUL,URBANA,AMERICO VESPUCIO,MACUL,NULL,-33.507221,-70.590439,1,13118,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180042,AMERICO VESPUCIO - MACUL,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7858059.4417013,-3967461.15144977,817,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA PONIENTE,EL SAUCE,NULL,-33.541946,-70.590149,1,13110,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131102667,EL SAUCE - VICUNA MACKENNA PONIENTE,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7858059.4417013,-3947768.4079669,818,2019,13,REGION METROPOLITANA,VITACURA,URBANA,AMERICO VESPUCIO,CANDELARIA GOYENECHEA,NULL,-33.394375,-70.590149,1,13132,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320027,AMERICO VESPUCIO - CANDELARIA GOYENECHEA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-7858050.09086409,-3972598.46427665,819,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,GABRIELA PONIENTE,NULL,1048,-33.580402,-70.590065,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132011093,- GABRIELA PONIENTE,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7858041.63058279,-3964882.40286794,820,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,WALKER MARTINEZ,COLOMBIA,NULL,-33.522636,-70.589989,1,13110,1,URBANA,26,OTROS NO CONSIDERADOS,131102739,COLOMBIA - WALKER MARTINEZ,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7858039.07023449,-3959165.67034831,821,2019,13,REGION METROPOLITANA,MACUL,URBANA,MOISES JUNIS,LOS OLMOS,NULL,-33.479813,-70.589966,1,13118,1,URBANA,1,TRAMO DE VIA RECTA,131180355,LOS OLMOS - MOISES JUNIS,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7858036.5098862,-3963240.36997468,822,2019,13,REGION METROPOLITANA,PEÃ‘ALOLEN,URBANA,DEPARTAMENTAL,AMERICO VESPUCIO,NULL,-33.510338,-70.589943,1,13122,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220355,AMERICO VESPUCIO - DEPARTAMENTAL,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-7858024.59870069,-3974621.76892002,823,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,4 ORIENTE,EL SOL,NULL,-33.595543,-70.589836,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010006,4 ORIENTE - EL SOL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-7857965.15409261,-3976589.82383507,824,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,PEDRO DUARTE,NULL,790,-33.610268,-70.589302,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012186,- PEDRO DUARTE,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-7857947.34297409,-3958424.30288528,825,2019,13,REGION METROPOLITANA,MACUL,URBANA,RODRIGO DE ARAYA,CHISLLUMA,NULL,-33.474258,-70.589142,1,13118,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131180504,CHISLLUMA - RODRIGO DE ARAYA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7857899.80955151,-3973866.31220741,826,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,LOS MANIOS,EL TAMARINDO,NULL,-33.58989,-70.588715,1,13201,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132011817,EL TAMARINDO - LOS MANIOS,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-7857817.43312833,-3952642.06628596,827,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,POCURO,NULL,3034,-33.43092,-70.587975,1,13123,1,URBANA,1,TRAMO DE VIA RECTA,131230433,- POCURO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-7857802.96159452,-3968158.22024616,828,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA,TRINIDAD,NULL,-33.547165,-70.587845,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102663,TRINIDAD - VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,2
-7857793.61075729,-3975762.19741655,829,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,DOMINGO TOCORNAL,JUAN DE DIOS MALEBRAN,NULL,-33.604076,-70.587761,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010704,DOMINGO TOCORNAL - JUAN DE DIOS MALEBRAN,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7857783.36936414,-3952672.61230059,830,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,POCURO,LOS PENSAMIENTOS,NULL,-33.431149,-70.587669,1,13123,1,URBANA,14,CRUCE CON SEÑAL PARE,131230433,LOS PENSAMIENTOS - POCURO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7857677.28188942,-3973072.02016884,831,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,PADRE HURTADO,COQUIMBO,NULL,-33.583946,-70.586716,1,13201,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012102,COQUIMBO - PADRE HURTADO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7857654.35007432,-3972817.73534061,832,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,MIGUEL ANGEL,NULL,484,-33.582043,-70.58651,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132012006,- MIGUEL ANGEL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7857603.36574753,-3955334.02652469,833,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,PDTE BATTLE Y ORDONEZ,ANGEL CRUCHAGA SANTA MARIA,NULL,-33.451099,-70.586052,1,13120,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200515,ANGEL CRUCHAGA SANTA MARIA - PDTE BATTLE Y ORDONEZ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-7857599.91484332,-3973668.00133063,834,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,COQUIMBO,LOS CASTANOS,NULL,-33.588406,-70.586021,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010597,COQUIMBO - LOS CASTANOS,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7857586.33386544,-3955921.48777131,835,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,IRARRAZAVAL,JUAN MOYA MORALES,NULL,-33.455502,-70.585899,1,13120,1,URBANA,1,TRAMO DE VIA RECTA,131200285,IRARRAZAVAL - JUAN MOYA MORALES,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7857561.73225798,-3969828.47167798,836,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA,SAN JORGE,NULL,-33.559669,-70.585678,1,13110,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102663,SAN JORGE - VICUNA MACKENNA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7857553.27197667,-3957297.32854165,837,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,GRECIA,ALC JORGE MONCKEBERG,NULL,-33.465813,-70.585602,1,13120,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200256,ALC JORGE MONCKEBERG - GRECIA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,0,1
-7857464.10506455,-3952772.78778749,838,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,FRANCISCO BILBAO,TOBALABA,NULL,-33.4319,-70.584801,1,13123,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230205,FRANCISCO BILBAO - TOBALABA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7857421.58101906,-3975984.60281,839,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,TTE BELLO,NULL,455,-33.60574,-70.584419,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132012741,- TTE BELLO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7857395.30961923,-3954169.59917219,840,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,PEDRO SOLIS,NULL,3545,-33.442371,-70.584183,1,13120,1,URBANA,1,TRAMO DE VIA RECTA,131200550,- PEDRO SOLIS,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7857391.07947859,-3976688.20198754,841,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,ANDALIEN,MANUEL RODRIGUEZ,NULL,-33.611004,-70.584145,1,13201,1,URBANA,14,CRUCE CON SEÑAL PARE,132010089,ANDALIEN - MANUEL RODRIGUEZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7857383.39843372,-3952757.04777343,842,2019,13,REGION METROPOLITANA,LA REINA,URBANA,FRANCISCO BILBAO,MARIANO SANCHEZ FONTECILLA,NULL,-33.431782,-70.584076,1,13113,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130162,FRANCISCO BILBAO - MARIANO SANCHEZ FONTECILLA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-7857370.59669228,-3955495.46532144,843,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,ORTUZAR,PDTE BATTLE Y ORDONEZ,NULL,-33.452309,-70.583961,1,13120,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200502,ORTUZAR - PDTE BATTLE Y ORDONEZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,2
-7857336.23236548,-3948161.31860207,844,2019,13,REGION METROPOLITANA,VITACURA,URBANA,VITACURA,LUIS PASTEUR,NULL,-33.3973218,-70.5836523,1,13132,1,URBANA,1,TRAMO DE VIA RECTA,131320597,LUIS PASTEUR - VITACURA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-7857147.28979375,-3951468.70680953,845,2019,13,REGION METROPOLITANA,LAS CONDES,URBANA,MARTIN DE ZAMORA,ALICANTE,NULL,-33.422123,-70.581955,1,13114,1,URBANA,26,OTROS NO CONSIDERADOS,131140847,ALICANTE - MARTIN DE ZAMORA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7857133.70881587,-3972608.21847668,846,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,NULL,3088,-33.580475,-70.581833,1,13201,1,URBANA,4,ACERA O BERMA,132010585,- CONCHA Y TORO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7857115.89769734,-3972392.02458099,847,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,NULL,3399,-33.578857,-70.581673,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010585,- CONCHA Y TORO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,1,0,1
-7857075.04344422,-3972677.96792831,848,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,NULL,3171,-33.580997,-70.581306,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010585,- CONCHA Y TORO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,0,0,0,1
-7857041.09099954,-3972910.46914753,849,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,MAESTRO PALOMO,NULL,-33.582737,-70.581001,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010585,CONCHA Y TORO - MAESTRO PALOMO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,0,1
-7857013.92904378,-3971713.67239389,850,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,GABRIELA ORIENTE,CANAL TRONCAL SAN FRANCISCO,NULL,-33.57378,-70.580757,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132011092,CANAL TRONCAL SAN FRANCISCO - GABRIELA ORIENTE,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7856991.8877846,-3973512.45529415,851,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,ARQTO EUGENIO CERDA,CONCHA Y TORO,NULL,-33.587242,-70.580559,1,13201,1,URBANA,14,CRUCE CON SEÑAL PARE,132010142,ARQTO EUGENIO CERDA - CONCHA Y TORO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7856890.80968696,-3973787.20125998,852,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,ANGEL PIMENTEL,NULL,-33.589298,-70.579651,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010585,ANGEL PIMENTEL - CONCHA Y TORO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,1,0,1
-7856863.6477312,-3959455.82422058,853,2019,13,REGION METROPOLITANA,MACUL,URBANA,AMERICO VESPUCIO,LAS MADRESELVAS,NULL,-33.481987,-70.579407,1,13118,1,URBANA,16,CRUCE SIN SEÑALIZACION,131180042,AMERICO VESPUCIO - LAS MADRESELVAS,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7856856.85724227,-3959777.08403564,854,2019,13,REGION METROPOLITANA,PEÃ‘ALOLEN,URBANA,MAR TIRRENO,AMERICO VESPUCIO,NULL,-33.484394,-70.579346,1,13122,1,URBANA,1,TRAMO DE VIA RECTA,131220874,AMERICO VESPUCIO - MAR TIRRENO,1,1,2,BIDIRECCIONAL,4,MIXTO,0,1,0,0,1
-7856833.03487124,-3974169.53132269,855,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,SAN HUGO,NULL,-33.592159,-70.579132,1,13201,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO - SAN HUGO,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,0,0,1,2
-7856819.45389336,-3964847.81869862,856,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,AMERICO VESPUCIO,EL CAMPANARIO,NULL,-33.522377,-70.57901,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131100064,AMERICO VESPUCIO - EL CAMPANARIO,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7856810.99361206,-3964871.72048799,857,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,LA FLORIDA,WALKER MARTINEZ,NULL,-33.522556,-70.578934,1,13110,1,URBANA,1,TRAMO DE VIA RECTA,131101085,LA FLORIDA - WALKER MARTINEZ,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7856801.64277483,-3956108.28615086,858,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,VALPARAISO,CONTRAMAESTRE MICALVI,NULL,-33.456902,-70.57885,1,13120,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200719,CONTRAMAESTRE MICALVI - VALPARAISO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7856782.05054445,-3954947.78333792,859,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,BREMEN,SIMON BOLIVAR,NULL,-33.448204,-70.578674,1,13120,1,URBANA,14,CRUCE CON SEÑAL PARE,131200062,BREMEN - SIMON BOLIVAR,1,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,2
-7856762.56963356,-3972761.07989474,860,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,GUADALUPE,DEL CARIBE,NULL,-33.581619,-70.578499,1,13201,1,URBANA,16,CRUCE SIN SEÑALIZACION,132011126,DEL CARIBE - GUADALUPE,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7856760.8998412,-3977120.6213544,861,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,TOCORNAL GREZ,ARTURO PRAT,NULL,-33.614239,-70.578484,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132012714,ARTURO PRAT - TOCORNAL GREZ,1,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7856755.77914463,-3975683.20711081,862,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,DOMINGO TOCORNAL,NULL,36,-33.603485,-70.578438,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132010704,- DOMINGO TOCORNAL,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7856738.74726254,-3974969.51214156,863,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,SAN CARLOS,CONCHA Y TORO,NULL,-33.598145,-70.578285,1,13201,1,URBANA,1,TRAMO DE VIA RECTA,132012561,CONCHA Y TORO - SAN CARLOS,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,2
-7856734.51712189,-3955770.31671933,864,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,IRARRAZAVAL,BREMEN,NULL,-33.454369,-70.578247,1,13120,1,URBANA,26,OTROS NO CONSIDERADOS,131200285,BREMEN - IRARRAZAVAL,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
