X,Y,FID,DIR_GEOCOD,LAT,LNG,VAL_COM,Año,Cód_Regi,Región,Comuna,Zona,Calle_Uno,Calle_Dos,Número,Direccion,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7875563.24051,-3963648.80017582,497,"José Manuel Irarrázaval & Segunda Transversal, Maipú, Región Metropolitana, Chile",-33.5133971,-70.7473883,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,SEGUNDA TRANSVERSAL,JOSE MANUEL IRARRAZAVAL,0,SEGUNDA TRANSVERSAL-JOSE MANUEL IRARRAZAVAL,0,0,0,0,BICICLETA,0,0,0,0,1
-7875549.47028899,-3950514.64792544,498,"Rolando Petersen & La Capilla, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4149695,-70.7472646,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,ROLANDO PETERSEN,LA CAPILLA,0,ROLANDO PETERSEN-LA CAPILLA,0,0,0,1,BICICLETA,0,0,0,1,1
-7875519.93722808,-3994498.76703439,499,"Villaseca & Flora Lobos, Buin, Región Metropolitana, Chile",-33.7441472,-70.7469993,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,VILLASECA,FLORA LOBOS,0,VILLASECA-FLORA LOBOS,0,0,0,0,BICICLETA,0,0,0,0,1
-7875491.17227165,-3961021.83324052,500,"Avenida Américo Vespucio & Primo de Rivera, Maipú, Región Metropolitana, Chile",-33.4937195,-70.7467409,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,AMERICO VESPUCIO,PRIMO DE RIVERA,0,PRIMO DE RIVERA-AMERICO VESPUCIO,0,0,0,0,BICICLETA,0,0,0,0,1
-7875317.65858136,-3956114.41052022,501,"La Travesía & Mar de Drake, Pudahuel, Región Metropolitana, Chile",-33.4569479,-70.7451822,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA TRAVESIA,MAR DE DRAKE,0,MAR DE DRAKE-LA TRAVESIA,0,0,0,1,BICICLETA,0,0,0,1,1
-7875312.48222504,-3959362.07729739,502,"Avenida Los Pajaritos & Providencia, Maipú, Región Metropolitana, Chile",-33.4812846,-70.7451357,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,PROVIDENCIA,0,PROVIDENCIA-LOS PAJARITOS,0,1,0,0,BICICLETA,0,1,0,0,1
-7875300.12576155,-3950699.61197537,503,"Chilonga & Profesor Darío Salazar, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4163564,-70.7450247,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,PROFE DARIO SALAZAR,CHILONGA,0,PROFE DARIO SALAZAR-CHILONGA,0,1,0,0,BICICLETA,0,1,0,0,1
-7875272.65211124,-3954461.00186802,504,"San Pablo & Los Ediles, Pudahuel, Región Metropolitana, Chile",-33.4445553,-70.7447779,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,SAN PABLO,LOS EDILES,0,SAN PABLO-LOS EDILES,0,1,0,0,BICICLETA,0,1,0,0,1
-7875244.31016888,-3955788.26234106,505,"Mar de Drake 530, Pudahuel, Región Metropolitana, Chile",-33.4545035,-70.7445233,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,MAR DE DRAKE,VENDIMIA,0,VENDIMIA-MAR DE DRAKE,1,0,0,0,BICICLETA,1,0,0,0,1
-7875241.49378576,-3992367.56200525,506,"Manuel Bulnes 52, Buin, Región Metropolitana, Chile",-33.7282262,-70.744498,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,MANUEL RODRIGUEZ,BAJOS DE MATTE,0,MANUEL RODRIGUEZ-BAJOS DE MATTE,0,0,0,1,BICICLETA,0,0,0,1,1
-7875207.53020912,-4012051.11558708,507,"Diego Portales & El Porvenir, Paine, Región Metropolitana, Chile",-33.8751582,-70.7441929,1,2020,13,REGION METROPOLITANA,PAINE,RURAL,EL PORVENIR,DIEGO PORTALES,0,EL PORVENIR-DIEGO PORTALES,0,0,1,0,BICICLETA,0,0,1,0,1
-7875191.85642481,-3992914.45459607,508,"Avenida José Manuel Balmaceda & Manuel Bulnes, Buin, Región Metropolitana, Chile",-33.732312,-70.7440521,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,BALMACEDA,MANUEL BULNES,0,MANUEL BULNES-BALMACEDA,0,0,0,1,BICICLETA,0,0,0,1,1
-7875187.09195061,-3990355.50835717,509,"La Coordinadora & Bajos de Matte, Buin, Región Metropolitana, Chile",-33.7131926,-70.7440093,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,BAJOS DE MATTE,LA COORDINADORA,0,LA COORDINADORA-BAJOS DE MATTE,0,0,0,1,BICICLETA,0,0,0,1,1
-7875171.46269409,-3991596.230448,510,"José Miguel Carrera & Manuel Montt, Buin, Región Metropolitana, Chile",-33.7224633,-70.7438689,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,MANUEL MONTT,JOSE MIGUEL CARRERA,0,MANUEL MONTT-JOSE MIGUEL CARRERA,0,0,0,0,BICICLETA,0,0,0,0,1
-7875135.62895001,-3950858.0387201,511,"Islas Azores & Salvador Gutiérrez, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4175443,-70.743547,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,SALVADOR GUTIERREZ,ISLAS AZORES,0,SALVADOR GUTIERREZ-ISLAS AZORES,0,0,0,1,BICICLETA,0,0,0,1,1
-7875098.90464999,-3963305.8305203,512,"Los Batallones & Avenida Esquina Blanca, Maipú, Región Metropolitana, Chile",-33.5108283,-70.7432171,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,ESQUINA BLANCA,LOS BATALLONES,0,LOS BATALLONES-ESQUINA BLANCA,0,1,0,0,BICICLETA,0,1,0,0,1
-7875056.82588247,-3943102.56577153,513,"Av. lo Marcoleta & Parque Central Pte., Quilicura, Región Metropolitana, Chile",-33.3593739,-70.7428391,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,LO MARCOLETA,PARQUE CENTRAL PONIENTE,0,PARQUE CENTRAL PONIENTE-LO MARCOLETA,0,0,0,1,BICICLETA,0,0,0,1,1
-7875030.35410757,-3994447.86837545,514,"Villaseca 294, Buin, Región Metropolitana, Chile",-33.743767,-70.7426013,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,CALETERA PONIENTE,VILLASECA,0,VILLASECA-CALETERA PONIENTE,0,0,0,1,BICICLETA,0,0,0,1,1
-7874996.40166288,-3992628.71743674,515,"Manuel Montt & Sargento Aldea, Buin, Región Metropolitana, Chile",-33.7301773,-70.7422963,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,MANUEL MONTT,SGTO ALDEA,0,SGTO ALDEA-MANUEL MONTT,0,0,0,1,BICICLETA,0,0,0,1,1
-7874977.03207148,-3955980.42233438,516,"Mar del Sur & Diagonal Teniente Cruz, Pudahuel, Región Metropolitana, Chile",-33.4559437,-70.7421223,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,MAR DEL SUR,DIAG TTE CRUZ,0,MAR DEL SUR-DIAG TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,1,1
-7874973.65909091,-3992462.20690668,517,"Manuel Rodríguez & Manuel Montt, Buin, Región Metropolitana, Chile",-33.7289333,-70.742092,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,MANUEL RODRIGUEZ,MANUEL MONTT,0,MANUEL RODRIGUEZ-MANUEL MONTT,0,0,0,1,BICICLETA,0,0,0,1,1
-7874948.4786221,-3960157.65566669,518,"Los Ministros & Segunda Transversal, Maipú, Región Metropolitana, Chile",-33.4872453,-70.7418658,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,SEGUNDA TRANSVERSAL,LOS MINISTROS,0,SEGUNDA TRANSVERSAL-LOS MINISTROS,0,0,0,1,BICICLETA,0,0,0,1,1
-7874936.12215861,-3958906.23304051,519,"Avenida Los Pajaritos & Las Parcelas, Maipú, Región Metropolitana, Chile",-33.4778691,-70.7417548,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,LAS PARCELAS,0,LOS PAJARITOS-LAS PARCELAS,0,0,1,0,BICICLETA,0,0,1,0,1
-7874925.40209165,-3951603.82982782,520,"Mapocho Sur 7432, Cerro Navia, Región Metropolitana, Chile",-33.4231361,-70.7416585,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,MAPOCHO SUR, ,7432,"MAPOCHO SUR  7432, CERRO NAVIA",0,1,0,0,BICICLETA,0,1,0,0,1
-7874852.2874501,-3991323.05318085,521,"Bajos de Matte & La Obra, Buin, Región Metropolitana, Chile",-33.7204222,-70.7410017,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,CAMINO LA OBRA,BAJOS DE MATTE,0,CAMINO LA OBRA-BAJOS DE MATTE,0,0,0,1,BICICLETA,0,0,0,1,1
-7874844.18339117,-3953376.92704443,522,"San Francisco & Teniente Cruz, Pudahuel, Región Metropolitana, Chile",-33.436429,-70.7409289,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,TTE CRUZ,SAN FRANCISCO,0,TTE CRUZ-SAN FRANCISCO,0,0,0,1,BICICLETA,0,0,0,1,1
-7874819.77102683,-3952499.84830434,523,"Teniente Cruz & J.J. Perez, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4298538,-70.7407096,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,TTE CRUZ,JOSE JOAQUIN PEREZ,0,TTE CRUZ-JOSE JOAQUIN PEREZ,0,0,0,1,BICICLETA,0,0,0,1,1
-7874799.76691435,-3954479.03884608,524,"San Pablo & Teniente Cruz, Lo Prado, Región Metropolitana, Chile",-33.4446905,-70.7405299,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,TTE CRUZ,SAN PABLO,0,TTE CRUZ-SAN PABLO,0,1,0,0,BICICLETA,0,1,0,0,1
-7874752.14443618,-3993133.37687592,525,"Arturo Prat & Errazuriz, Buin, Región Metropolitana, Chile",-33.7339475,-70.7401021,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,ARTURO PRAT,ERRAZURIZ,0,ERRAZURIZ-ARTURO PRAT,0,0,0,1,BICICLETA,0,0,0,1,1
-7874727.00849516,-4003904.68969467,526,"Avenida Presidente Prieto & Arrecife, Paine, Región Metropolitana, Chile",-33.8143781,-70.7398763,1,2020,13,REGION METROPOLITANA,PAINE,URBANA,PDTE PRIETO,ARRECIFE,0,PDTE PRIETO-ARRECIFE,0,0,0,1,BICICLETA,0,0,0,1,1
-7874673.55287568,-3957933.43834604,527,"Aulin & Llancahue, Maipú, Región Metropolitana, Chile",-33.4705798,-70.7393961,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,AULIN,LLANCAHUE,0,LLANCAHUE-AULIN,0,0,0,1,BICICLETA,0,0,0,1,1
-7874670.12423537,-4004216.59410249,528,"Miguel Campino & Calle San Pablo, Paine, Región Metropolitana, Chile",-33.816706,-70.7393653,1,2020,13,REGION METROPOLITANA,PAINE,URBANA,MIGUEL CAMPINO,SAN PABLO,0,SAN PABLO-MIGUEL CAMPINO,0,0,0,1,BICICLETA,0,0,0,1,1
-7874615.3773098,-4003935.84089816,529,"Av. Pdte. Prieto & C. San Pablo, Paine, Región Metropolitana, Chile",-33.8146106,-70.7388735,1,2020,13,REGION METROPOLITANA,PAINE,URBANA,PDTE PRIETO,SAN PABLO,0,SAN PABLO-PDTE PRIETO,0,0,0,1,BICICLETA,0,0,0,1,1
-7874558.28154296,-3962328.94083791,530,"Av. Américo Vespucio 1501, Maipú, Región Metropolitana, Chile",-33.5035111,-70.7383606,3,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,AMERICO VESPUCIO, ,1501,"AMERICO VESPUCIO  1501, CERRILLOS",0,0,0,1,BICICLETA,0,0,0,1,1
-7874557.55796627,-3963313.73440894,531,"Av. Esq. Blanca 922, Maipú, Región Metropolitana, Chile",-33.5108875,-70.7383541,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,ESQUINA BLANCA, ,922,"ESQUINA BLANCA  922, MAIPU",0,1,0,0,BICICLETA,0,1,0,0,1
-7874547.24978142,-3956278.59553053,532,"La Travesía & Teniente Cruz, Pudahuel, Región Metropolitana, Chile",-33.4581784,-70.7382615,1,2020,13,REGION METROPOLITANA,PUDAHUEL,URBANA,TTE CRUZ,LA TRAVESIA,0,TTE CRUZ-LA TRAVESIA,0,0,0,1,BICICLETA,0,0,0,1,1
-7874514.06544122,-3944758.91267095,533,"Av. Américo Vespucio & Av. Gral. San Martín, Quilicura, Región Metropolitana, Chile",-33.3718007,-70.7379634,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,AMERICO VESPUCIO,GRAL SAN MARTIN,0,GRAL SAN MARTIN-AMERICO VESPUCIO,0,0,0,0,BICICLETA,0,0,0,0,1
-7874458.03834151,-3943708.80010325,534,"Av. Gral. San Martín 61, Quilicura, Región Metropolitana, Chile",-33.3639224,-70.7374601,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,LO CRUZAT,GRAL SAN MARTIN,0,LO CRUZAT-GRAL SAN MARTIN,0,0,0,1,BICICLETA,0,0,0,1,1
-7874454.35366636,-3992855.8529353,535,"Carlos Condell 119, Buin, Región Metropolitana, Chile",-33.7318742,-70.737427,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,CARLOS CONDELL,PDTE FEDERICO ERRAZURIZ,0,PDTE FEDERICO ERRAZURIZ-CARLOS CONDELL,0,0,0,1,BICICLETA,0,0,0,1,1
-7874364.89732356,-3992545.72957181,536,"Manuel Rodríguez & San Martín, Buin, Región Metropolitana, Chile",-33.7295573,-70.7366234,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,SAN MARTIN,MANUEL RODRIGUEZ,0,SAN MARTIN-MANUEL RODRIGUEZ,0,0,0,1,BICICLETA,0,0,0,1,1
-7874342.83380048,-4003064.17509676,537,"Dieciocho de Septiembre & Avenida Bernardo O'Higgins, Paine, Región Metropolitana, Chile",-33.8081046,-70.7364252,1,2020,13,REGION METROPOLITANA,PAINE,URBANA,DIECIOCHO DE SEPTIEMBRE,BERNARDO O'HIGGINS,0,DIECIOCHO DE SEPTIEMBRE-BERNARDO O'HIGGINS,0,0,0,2,BICICLETA,0,0,0,2,3
-7874262.98432973,-3997010.35127054,538,"Hnos Carrera & Francisco Javier Krugger, Linderos, Buin, Región Metropolitana, Chile",-33.762906,-70.7357079,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,HERMANOS CARRERA,FRANCISCO JAVIER KRUGGER,0,HERMANOS CARRERA-FRANCISCO JAVIER KRUGGER,0,0,0,1,BICICLETA,0,0,0,1,1
-7874261.0028428,-3927310.55258916,539,"Liray 1000, Colina, Región Metropolitana, Chile",-33.2408047,-70.7356901,1,2020,13,REGION METROPOLITANA,COLINA,RURAL,LIRAY, ,1000,"LIRAY  1000, COLINA",0,0,0,1,BICICLETA,0,0,0,1,1
-7874253.32179794,-3993045.35235033,540,"Avenida José Manuel Balmaceda & San Martín, Buin, Región Metropolitana, Chile",-33.7332899,-70.7356211,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,JOSE MANUEL BALMACEDA,SAN MARTIN,0,SAN MARTIN-JOSE MANUEL BALMACEDA,0,0,0,1,BICICLETA,0,0,0,1,1
-7874227.98548183,-3993270.71575874,541,"Plaza José Alberto Bravo Vizcaya, Buin, Región Metropolitana, Chile",-33.7349735,-70.7353935,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,SAN MARTIN,JOSE ALBERTO BRAVO,0,SAN MARTIN-JOSE ALBERTO BRAVO,0,1,0,1,BICICLETA,0,1,0,1,2
-7852617.06519227,-3960722.58999359,542,"Las Perdices & Los Presidentes, Penalolen, Peñalolén, Región Metropolitana, Chile",-33.4914777,-70.5412593,1,2020,13,REGION METROPOLITANA,PEÑALOLEN,URBANA,LOS PRESIDENTES,LAS PERDICES,0,LOS PRESIDENTES-LAS PERDICES,0,1,0,0,BICICLETA,0,1,0,0,1
-7874211.17623873,-3942906.03456126,543,"Cerro Laguna & Avenida lo Marcoleta, Quilicura, Región Metropolitana, Chile",-33.3578993,-70.7352425,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,LO MARCOLETA,CERRO LAGUNA,0,LO MARCOLETA-CERRO LAGUNA,0,0,0,1,BICICLETA,0,0,0,1,1
-7874203.16123538,-3964621.35503735,544,"Av. Lo Espejo & Sta. Adela, Maipú, Región Metropolitana, Chile",-33.520681,-70.7351705,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,LO ESPEJO,STA ADELA,0,STA ADELA-LO ESPEJO,0,0,0,0,BICICLETA,0,0,0,0,1
-7874152.7001102,-3953369.29673843,545,"San Francisco & Jorge Washington, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4363718,-70.7347172,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,SAN FRANCISCO,JORGE WASHINGTON,0,SAN FRANCISCO-JORGE WASHINGTON,0,0,0,1,BICICLETA,0,0,0,1,1
-7874145.03019729,-3953178.64743881,546,"Jorge Washington & Padre Hurtado, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4349426,-70.7346483,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,PADRE HURTADO,JORGE WASHINGTON,0,PADRE HURTADO-JORGE WASHINGTON,0,0,0,1,BICICLETA,0,0,0,1,1
-7874075.07702928,-3942422.87728289,547,"Las Torres Sur & Lo Ovalle, Quilicura, Región Metropolitana, Chile",-33.354274,-70.7340199,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,LAS TORRES,LO OVALLE,0,LO OVALLE-LAS TORRES,0,0,0,1,BICICLETA,0,0,0,1,1
-7873940.16893838,-4003484.1902288,548,"Diógenes Carvajal 699, Paine, Región Metropolitana, Chile",-33.8112396,-70.732808,1,2020,13,REGION METROPOLITANA,PAINE,URBANA,DIOGENES CARVAJAL,LA CONCEPCION,0,LA CONCEPCION-DIOGENES CARVAJAL,0,0,1,0,BICICLETA,0,0,1,0,1
-7873808.19968205,-3955699.50850424,549,"Av. Gral. Oscar Bonilla 6851, Lo Prado, Región Metropolitana, Chile",-33.4538383,-70.7316225,1,2020,13,REGION METROPOLITANA,LO PRADO,URBANA,GRAL OSCAR BONILLA, ,6851,"GRAL OSCAR BONILLA  6851, LO PRADO",0,0,1,0,BICICLETA,0,0,1,0,1
-7873790.75591785,-3958457.19964159,550,"Las Parcelas & Avenida Las Torres, Maipú, Región Metropolitana, Chile",-33.4745045,-70.7314658,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,LAS TORRES,LAS PARCELAS,0,LAS TORRES-LAS PARCELAS,0,0,0,1,BICICLETA,0,0,0,1,1
-7873785.24560304,-3957644.06996961,551,"Av. Los Pajaritos & Av. Las Torres, Santiago, Estación Central, Región Metropolitana, Chile",-33.4684114,-70.7314163,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LOS PAJARITOS,LAS TORRES,0,LOS PAJARITOS-LAS TORRES,1,0,0,0,BICICLETA,1,0,0,0,1
-7873750.6697692,-3955731.4235157,552,"Av. Gral. Oscar Bonilla & Av. Las Torres, Lo Prado, Región Metropolitana, Chile",-33.4540775,-70.7311057,1,2020,13,REGION METROPOLITANA,LO PRADO,URBANA,GRAL OSCAR BONILLA,LAS TORRES,0,LAS TORRES-GRAL OSCAR BONILLA,0,0,0,1,BICICLETA,0,0,0,1,1
-7873744.85889179,-3959065.37276172,553,"Simón Bolívar & Av. Las Torres, Maipú, Región Metropolitana, Chile",-33.4790615,-70.7310535,1,2020,13,REGION METROPOLITANA,MAIPU,URBANA,LAS TORRES,SIMON BOLIVAR,0,SIMON BOLIVAR-LAS TORRES,0,1,0,0,BICICLETA,0,1,0,0,1
-7873730.8882957,-3953759.58266974,554,"Los Copihues & Avenida Las Torres, Lo Prado, Región Metropolitana, Chile",-33.4392975,-70.730928,1,2020,13,REGION METROPOLITANA,LO PRADO,URBANA,LAS TORRES,LOS COPIHUES,0,LOS COPIHUES-LAS TORRES,0,1,0,0,BICICLETA,0,1,0,0,1
-7873682.67582423,-3944805.1137831,555,"Av. Américo Vespucio 1396, Quilicura, Región Metropolitana, Chile",-33.3721473,-70.7304949,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,AMERICO VESPUCIO, ,1396,"AMERICO VESPUCIO  1396, QUILICURA",1,0,0,0,BICICLETA,1,0,0,0,1
-7873479.10587142,-3992919.12614379,556,"El Guardavías 200-248, Buin, Región Metropolitana, Chile",-33.7323469,-70.7286662,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,ESTACION,EL MAQUINISTA,0,ESTACION-EL MAQUINISTA,0,0,0,1,BICICLETA,0,0,0,1,1
-7873438.60784067,-3950854.71785777,557,"Cinco de Febrero, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4175194,-70.7283024,1,2020,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,COST SUR,5 DE FEBRERO,0,COST SUR-5 DE FEBRERO,1,0,0,0,BICICLETA,1,0,0,0,1
-7873398.58848373,-3961408.50628682,558,"Divino Maestro 7282, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4966162,-70.7279429,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,DIVINO MAESTRO, ,7282,"DIVINO MAESTRO  7282, CERRILLOS",0,1,0,0,BICICLETA,0,1,0,0,1
-7873380.89981663,-3942888.28214338,559,"Av. lo Marcoleta & Av. Las Torres, Quilicura, Región Metropolitana, Chile",-33.3577661,-70.727784,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,LO MARCOLETA,LAS TORRES,0,LO MARCOLETA-LAS TORRES,0,0,0,1,BICICLETA,0,0,0,1,1
-7873377.59362776,-3949371.0411456,560,"Condell & José Miguel Infante, Renca, Región Metropolitana, Chile",-33.406394,-70.7277543,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,JOSE MIGUEL INFANTE,CONDELL,0,JOSE MIGUEL INFANTE-CONDELL,0,0,0,1,BICICLETA,0,0,0,1,1
-7873252.21448528,-3944687.94513537,561,"Av. Américo Vespucio 1470, Quilicura, Región Metropolitana, Chile",-33.3712683,-70.726628,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,AMERICO VESPUCIO, ,1470,"AMERICO VESPUCIO  1470, QUILICURA",0,0,0,1,BICICLETA,0,0,0,1,1
-7873163.19228849,-3948653.32902516,562,"General Freire & Angol, Renca, Región Metropolitana, Chile",-33.4010117,-70.7258283,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,GRAL FREIRE,ANGOL,0,GRAL FREIRE-ANGOL,0,0,0,1,BICICLETA,0,0,0,1,1
-7873034.72959612,-3962911.28381584,563,"Av. Américo Vespucio 1700, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.5078731,-70.7246743,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,AMERICO VESPUCIO, ,1700,"AMERICO VESPUCIO  1700, CERRILLOS",0,0,0,1,BICICLETA,0,0,0,1,1
-7873034.38450569,-3963026.32739419,564,"Avenida Américo Vespucio & La Unión, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.5087348,-70.7246712,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,LA UNION,AMERICO VESPUCIO,0,LA UNION-AMERICO VESPUCIO,0,1,0,0,BICICLETA,0,1,0,0,1
-7872997.71586543,-3960054.88020397,565,"América Indígena & Lo Errazuriz, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4864753,-70.7243418,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,LO ERRAZURIZ,AMERICA INDIGENA,0,LO ERRAZURIZ-AMERICA INDIGENA,0,0,0,1,BICICLETA,0,0,0,1,1
-7872928.14118367,-3944451.11878862,566,"Ramón Rosales 780, Quilicura, Región Metropolitana, Chile",-33.3694916,-70.7237168,1,2020,13,REGION METROPOLITANA,QUILICURA,URBANA,RAMON ROSALES, ,780,"RAMON ROSALES  780, QUILICURA",0,0,0,0,BICICLETA,0,0,0,0,1
-7872899.0200049,-4002827.83459228,567,"Dieciocho de Septiembre & Las Mercedes, Paine, Región Metropolitana, Chile",-33.8063405,-70.7234552,1,2020,13,REGION METROPOLITANA,PAINE,URBANA,DIECIOCHO DE SEPTIEMBRE,LAS MERCEDES,0,LAS MERCEDES-DIECIOCHO DE SEPTIEMBRE,0,0,1,0,BICICLETA,0,0,1,0,1
-7872846.85569151,-3960566.45745239,568,"Cost Norte del Ferrocarril & Lo Errazuriz, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.490308,-70.7229866,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,LO ERRAZURIZ,COST NORTE DEL FERROCARRIL,0,LO ERRAZURIZ-COST NORTE DEL FERROCARRIL,0,1,0,0,BICICLETA,0,1,0,0,1
-7872801.11451274,-3954978.73568461,569,"Neptuno & Territorio Antartico, Lo Prado, Región Metropolitana, Chile",-33.448436,-70.7225757,1,2020,13,REGION METROPOLITANA,LO PRADO,URBANA,NEPTUNO,TERRITORIO ANTARTICO,0,TERRITORIO ANTARTICO-NEPTUNO,0,0,0,1,BICICLETA,0,0,0,1,1
-7872794.29062796,-3963193.04048224,570,"PI361-Av. Américo Vespucio / Esq. Cam. Melipilla, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.5099835,-70.7225144,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,CAMINO A MELIPILLA,AMERICO VESPUCIO,0,CAMINO A MELIPILLA-AMERICO VESPUCIO,0,0,0,0,BICICLETA,0,0,0,0,1
-7872750.7981029,-3961247.51887114,571,"Peulla & Lo Errazuriz, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4954102,-70.7221237,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,LO ERRAZURIZ,PEULLA,0,PEULLA-LO ERRAZURIZ,0,0,0,1,BICICLETA,0,0,0,1,1
-7872668.41054776,-3954273.12279829,572,"Las Cañas & San Hernán, Lo Prado, Región Metropolitana, Chile",-33.443147,-70.7213836,1,2020,13,REGION METROPOLITANA,LO PRADO,URBANA,LAS CANAS,SAN HERNAN,0,SAN HERNAN-LAS CANAS,0,0,0,1,BICICLETA,0,0,0,1,1
-7872585.63337441,-3954399.04666339,573,"San Pablo 6058, Lo Prado, Región Metropolitana, Chile",-33.4440909,-70.72064,1,2020,13,REGION METROPOLITANA,LO PRADO,URBANA,SAN PABLO, ,6058,"SAN PABLO  6058, LO PRADO",0,0,0,3,BICICLETA,0,0,0,1,1
-7872544.46742671,-3954394.93767362,574,"San Pablo 6040, Lo Prado, Región Metropolitana, Chile",-33.4440601,-70.7202702,1,2020,13,REGION METROPOLITANA,LO PRADO,URBANA,SAN PABLO, ,6040,"SAN PABLO  6040, LO PRADO",0,0,0,1,BICICLETA,0,0,0,1,1
-7872536.8197777,-3961128.47505856,575,"Arturo Prat & Calle Amazona, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4945184,-70.7202015,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,ARTURO PRAT,AMAZONAS,0,ARTURO PRAT-AMAZONAS,0,0,1,0,BICICLETA,0,0,1,0,1
-7872495.7428856,-3962475.09788935,576,"El Mirador & El Almendro, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.5046059,-70.7198325,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,EL MIRADOR,EL ALMENDRO,0,EL MIRADOR-EL ALMENDRO,0,0,0,1,BICICLETA,0,0,0,1,1
