X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,Año,Claseaccid,Cód_Regi,Cód_Zona,Zona,Cód_Calle,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7860723.74013006,-3963878.91651955,247,-70.6140828,-33.5151206,REGION METROPOLITANA,13111,LA GRANJA,SEBASTOPOL,ESTADIO,0,"SEBASTOPOL & ESTADIO, LA GRANJA",CHILE,GEOMETRIC_CENTER,2021,1,13,2,RURAL,131110595,0,0,0,1,1,1
-7860693.52802026,-3952178.76382163,248,-70.6138114,-33.4274466,REGION METROPOLITANA,13123,PROVIDENCIA,CARLOS ANTUNEZ,BARROS ERRAZURIZ,0,"CARLOS ANTUNEZ & BARROS ERRAZURIZ, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230089,0,0,0,1,1,1
-7860668.14717636,-3952827.15769563,249,-70.6135834,-33.4323076,REGION METROPOLITANA,13123,PROVIDENCIA,ELIODORO YANEZ,MATILDE SALAMANCA,0,"ELIODORO YANEZ & MATILDE SALAMANCA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230183,0,0,0,2,2,2
-7860651.62736392,-3950832.8455353,250,-70.613435,-33.4173554,REGION METROPOLITANA,13123,PROVIDENCIA,PADRE LETELIER,LOS CONQUISTADORES,0,"PADRE LETELIER & LOS CONQUISTADORES, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230406,0,1,0,2,0,1
-7860645.64950727,-3963019.54517165,251,-70.6133813,-33.508684,REGION METROPOLITANA,13129,SAN JOAQUIN,VICUNA MACKENNA,DEPARTAMENTAL,0,"VICUNA MACKENNA & DEPARTAMENTAL, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290636,0,0,0,1,0,1
-7860644.72555549,-3948710.63981752,252,-70.613373,-33.4014415,REGION METROPOLITANA,13107,HUECHURABA,TUNEL SAN CRISTOBAL, ,560,"TUNEL SAN CRISTOBAL 560, HUECHURABA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,1,0,0,0,1,1
-7860642.03162382,-3953727.53969491,253,-70.6133488,-33.4390573,REGION METROPOLITANA,13123,PROVIDENCIA,ANTONIO VARAS,FRANCISCO BILBAO,0,"ANTONIO VARAS & FRANCISCO BILBAO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230041,0,0,0,0,2,1
-7860623.79749122,-3951720.84168703,254,-70.613185,-33.4240134,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA, ,1960,"PROVIDENCIA 1960, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230437,0,1,0,0,1,1
-7860618.50981541,-3958974.11138904,255,-70.6131375,-33.4783777,REGION METROPOLITANA,13118,MACUL,MARATHON,JOSE ANANIAS,0,"MARATHON & JOSE ANANIAS, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180341,0,0,0,1,1,1
-7860590.2457967,-3953531.38846366,256,-70.6128836,-33.4375869,REGION METROPOLITANA,13123,PROVIDENCIA,POCURO,ESC DE TELECOMUNICACIONES,0,"POCURO & ESC DE TELECOMUNICACIONES, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230433,0,0,0,2,0,1
-7860554.62355964,-3978596.81081429,257,-70.6125636,-33.6252817,REGION METROPOLITANA,13201,PUENTE ALTO,JUANITA,LA LECHERIA,0,"JUANITA & LA LECHERIA, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011346,0,0,0,1,1,1
-7860554.30073312,-3955832.07912849,258,-70.6125607,-33.4548319,REGION METROPOLITANA,13120,NUNOA,DUBLE ALMEYDA,QUIRIHUE,0,"DUBLE ALMEYDA & QUIRIHUE, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200169,0,0,0,1,1,1
-7860543.91462463,-3951660.36829539,259,-70.6124674,-33.42356,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA,PEDRO DE VALDIVIA,0,"PROVIDENCIA & PEDRO DE VALDIVIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230437,0,1,0,0,0,1
-7860530.66760522,-3959994.93717089,260,-70.6123484,-33.4860262,REGION METROPOLITANA,13118,MACUL,MARATHON,QUILIN,0,"MARATHON & QUILIN, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180341,0,0,0,1,1,1
-7860501.46850279,-3970572.58883333,261,-70.6120861,-33.5652391,REGION METROPOLITANA,13110,LA FLORIDA,LA SERENA,PALO MAYOR,0,"LA SERENA & PALO MAYOR, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131101140,0,0,0,1,1,1
-7860468.39548208,-3956291.55163501,262,-70.611789,-33.4582755,REGION METROPOLITANA,13120,NUNOA,CARMEN COVARRUBIAS,CRESCENTE ERRAZURIZ,0,"CARMEN COVARRUBIAS & CRESCENTE ERRAZURIZ, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200110,0,1,0,1,2,2
-7860436.51357991,-3959880.33752792,263,-70.6115026,-33.4851676,REGION METROPOLITANA,13118,MACUL,QUILIN,2 NORTE,0,"QUILIN & 2 NORTE, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180482,0,0,0,1,1,1
-7860429.63403538,-3960371.56503388,264,-70.6114408,-33.4888479,REGION METROPOLITANA,13120,NUNOA,MARATHON,VIA 8,0,"MARATHON & VIA 8, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200463,0,0,1,0,1,1
-7860400.95813455,-3951217.44434065,265,-70.6111832,-33.4202391,REGION METROPOLITANA,13123,PROVIDENCIA,ANDRES BELLO,NVA DE LYON,0,"ANDRES BELLO & NVA DE LYON, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230035,0,1,0,2,3,3
-7860373.57353982,-3954853.16572943,266,-70.6109372,-33.4474948,REGION METROPOLITANA,13120,NUNOA,ANTONIO VARAS,UNION LITERARIA,0,"ANTONIO VARAS & UNION LITERARIA, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200033,0,0,1,0,0,1
-7860366.27098122,-3968085.1990135,267,-70.6108716,-33.5466183,REGION METROPOLITANA,13110,LA FLORIDA,PUNTA ARENAS,TRINIDAD,0,"PUNTA ARENAS & TRINIDAD, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102104,0,1,0,0,1,1
-7860335.17944744,-3962939.9478102,268,-70.6105923,-33.5080878,REGION METROPOLITANA,13118,MACUL,MARATHON,DEPARTAMENTAL,0,"MARATHON & DEPARTAMENTAL, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180341,0,0,0,1,0,1
-7860296.72969532,-3952002.27252126,269,-70.6102469,-33.4261234,REGION METROPOLITANA,13123,PROVIDENCIA,PEDRO DE VALDIVIA, ,320,"PEDRO DE VALDIVIA 320, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230417,0,0,0,1,1,1
-7860294.13595119,-3952538.49055249,270,-70.6102236,-33.4301435,REGION METROPOLITANA,13123,PROVIDENCIA,PEDRO DE VALDIVIA, ,755,"PEDRO DE VALDIVIA 755, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230417,0,1,0,0,1,1
-7860243.98652059,-3965654.69835369,271,-70.6097731,-33.5284195,REGION METROPOLITANA,13110,LA FLORIDA,PUNTA ARENAS,STA JULIA,0,"PUNTA ARENAS & STA JULIA, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102104,0,0,1,1,0,1
-7860242.35012407,-3956322.93455583,272,-70.6097584,-33.4585107,REGION METROPOLITANA,13120,NUNOA,CRESCENTE ERRAZURIZ,CAMPOS DE DEPORTES,0,"CRESCENTE ERRAZURIZ & CAMPOS DE DEPORTES, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200142,0,0,0,1,1,1
-7860236.38339937,-3952695.9553792,273,-70.6097048,-33.431324,REGION METROPOLITANA,13123,PROVIDENCIA,ELIODORO YANEZ, ,1990,"ELIODORO YANEZ 1990, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230183,0,0,0,1,1,1
-7860219.11774634,-3955634.7180996,274,-70.6095497,-33.4533527,REGION METROPOLITANA,13120,NUNOA,IRARRAZAVAL, ,2042,"IRARRAZAVAL 2042, ??ªU??ªOA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131200285,0,0,0,1,1,1
-7860207.91900557,-3956087.88495255,275,-70.6094491,-33.4567491,REGION METROPOLITANA,13120,NUNOA,CAMPOS DE DEPORTES,JOSE DOMINGO CANAS,0,"CAMPOS DE DEPORTES & JOSE DOMINGO CANAS, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200096,0,0,0,1,1,1
-7860207.15090108,-3952710.78826275,276,-70.6094422,-33.4314352,REGION METROPOLITANA,13123,PROVIDENCIA,ELIODORO YANEZ,PEDRO DE VALDIVIA,0,"ELIODORO YANEZ & PEDRO DE VALDIVIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230183,0,0,0,3,0,1
-7860206.77241481,-3951030.91159138,277,-70.6094388,-33.4188405,REGION METROPOLITANA,13123,PROVIDENCIA,ANDRES BELLO,SUECIA,0,"ANDRES BELLO & SUECIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230035,0,0,0,2,0,1
-7860173.75505384,-3955884.36862396,278,-70.6091422,-33.4552238,REGION METROPOLITANA,13120,NUNOA,CAMPOS DE DEPORTES,DUBLE ALMEYDA,0,"CAMPOS DE DEPORTES & DUBLE ALMEYDA, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200096,0,1,0,0,1,1
-7860158.01447785,-3951732.35220736,279,-70.6090008,-33.4240997,REGION METROPOLITANA,13123,PROVIDENCIA,RICARDO LYON,LOTA,0,"RICARDO LYON & LOTA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230462,0,1,0,0,1,1
-7860154.21848321,-3952935.59147654,280,-70.6089667,-33.4331205,REGION METROPOLITANA,13123,PROVIDENCIA,MAR DEL PLATA,PEDRO DE VALDIVIA,0,"MAR DEL PLATA & PEDRO DE VALDIVIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230369,0,0,0,1,1,1
-7860103.70169829,-3973493.37298677,281,-70.6085129,-33.5870992,REGION METROPOLITANA,13201,PUENTE ALTO,ISLAS CANARIAS,LA SERENA,0,"ISLAS CANARIAS & LA SERENA, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011280,0,0,1,0,1,1
-7860084.61040562,-3952708.61401694,282,-70.6083414,-33.4314189,REGION METROPOLITANA,13123,PROVIDENCIA,ELIODORO YANEZ, ,2063,"ELIODORO YANEZ 2063, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230183,0,0,1,0,1,1
-7860081.44893208,-3963273.34719687,283,-70.608313,-33.510585,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA ORIENTE, ,6100,"VICUNA MACKENNA ORIENTE 6100, LA FLORIDA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131102666,0,1,0,0,1,1
-7860058.8844713,-3951286.15786241,284,-70.6081103,-33.4207543,REGION METROPOLITANA,13123,PROVIDENCIA,SUECIA,PROVIDENCIA,0,"SUECIA & PROVIDENCIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230492,0,0,0,1,1,1
-7860056.65808148,-3953353.68931001,285,-70.6080903,-33.4362548,REGION METROPOLITANA,13123,PROVIDENCIA,PEDRO DE VALDIVIA,POCURO,0,"PEDRO DE VALDIVIA & POCURO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230417,0,0,0,1,1,1
-7860040.53901921,-3973777.55296875,286,-70.6079455,-33.5892258,REGION METROPOLITANA,13201,PUENTE ALTO,LA SERENA,LUIS MATTE LARRAIN,0,"LA SERENA & LUIS MATTE LARRAIN, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011460,0,0,0,0,2,1
-7859975.04976278,-3953644.63124376,287,-70.6073572,-33.4384358,REGION METROPOLITANA,13123,PROVIDENCIA,FRANCISCO BILBAO,PEDRO DE VALDIVIA,0,"FRANCISCO BILBAO & PEDRO DE VALDIVIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230205,0,0,1,0,3,2
-7859950.14759269,-3955907.77155202,288,-70.6071335,-33.4553992,REGION METROPOLITANA,13120,NUNOA,DUBLE ALMEYDA,RAFAEL PRADO,0,"DUBLE ALMEYDA & RAFAEL PRADO, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200169,0,0,0,1,1,1
-7859946.08443127,-3955263.9414408,289,-70.607097,-33.4505737,REGION METROPOLITANA,13120,NUNOA,MARCHANT PEREIRA,SIMON BOLIVAR,0,"MARCHANT PEREIRA & SIMON BOLIVAR, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200464,0,1,0,0,1,1
-7859890.1129913,-3963581.8823756,290,-70.6065942,-33.5128959,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA ORIENTE,MIRADOR AZUL,0,"VICUNA MACKENNA ORIENTE & MIRADOR AZUL, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102666,0,0,0,1,1,1
-7859886.99604556,-3957890.25415342,291,-70.6065662,-33.4702562,REGION METROPOLITANA,13120,NUNOA,GUILLERMO MANN,PEDRO DE VALDIVIA,0,"GUILLERMO MANN & PEDRO DE VALDIVIA, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200265,0,0,0,1,1,1
-7859877.4337013,-3952627.82039928,292,-70.6064803,-33.4308132,REGION METROPOLITANA,13123,PROVIDENCIA,RICARDO LYON,ELIODORO YANEZ,0,"RICARDO LYON & ELIODORO YANEZ, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230462,0,0,0,1,1,1
-7859867.31475959,-3958183.71233358,293,-70.6063894,-33.4724552,REGION METROPOLITANA,13120,NUNOA,PEDRO DE VALDIVIA,ZANARTU,0,"PEDRO DE VALDIVIA & ZANARTU, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200544,0,0,0,1,2,1
-7859842.27900611,-3959942.77590672,294,-70.6061645,-33.4856354,REGION METROPOLITANA,13118,MACUL,PEDRO DE VALDIVIA,QUILIN,0,"PEDRO DE VALDIVIA & QUILIN, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180402,0,0,0,1,1,1
-7859841.210339,-3952725.06092943,295,-70.6061549,-33.4315422,REGION METROPOLITANA,13123,PROVIDENCIA,LADISLAO ERRAZURIZ,RICARDO LYON,0,"LADISLAO ERRAZURIZ & RICARDO LYON, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230292,0,0,0,1,1,1
-7859760.65955546,-3963039.65153589,296,-70.6054313,-33.5088346,REGION METROPOLITANA,13110,LA FLORIDA,DEPARTAMENTAL, ,601,"DEPARTAMENTAL 601, LA FLORIDA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131100561,0,0,1,0,1,1
-7859749.37175909,-3951381.78663706,297,-70.6053299,-33.4214713,REGION METROPOLITANA,13123,PROVIDENCIA,SAN PIO X,LOS LEONES,0,"SAN PIO X & LOS LEONES, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230476,0,0,0,0,2,1
-7859694.17955556,-3953087.64592053,298,-70.6048341,-33.4342604,REGION METROPOLITANA,13123,PROVIDENCIA,RICARDO LYON, ,1500,"RICARDO LYON 1500, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230462,0,0,0,1,1,1
-7859680.69876522,-3953238.24835184,299,-70.604713,-33.4353894,REGION METROPOLITANA,13123,PROVIDENCIA,POCURO,RICARDO LYON,0,"POCURO & RICARDO LYON, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230433,0,0,0,1,1,1
-7859667.32929438,-3952571.73072554,300,-70.6045929,-33.4303927,REGION METROPOLITANA,13123,PROVIDENCIA,ELIODORO YANEZ,SUECIA,0,"ELIODORO YANEZ & SUECIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230183,0,1,0,0,1,1
-7859660.83936806,-3976073.99387937,301,-70.6045346,-33.6064088,REGION METROPOLITANA,13201,PUENTE ALTO,DOMINGO TOCORNAL,CALETERA ACCESO SUR,0,"DOMINGO TOCORNAL & CALETERA ACCESO SUR, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132010704,0,0,0,1,0,1
-7859628.81275056,-3953387.58546981,302,-70.6042469,-33.4365089,REGION METROPOLITANA,13123,PROVIDENCIA,RICARDO LYON,CALIFORNIA,0,"RICARDO LYON & CALIFORNIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230462,0,0,0,1,1,1
-7859626.75333998,-3951026.56373101,303,-70.6042284,-33.4188079,REGION METROPOLITANA,13123,PROVIDENCIA,HOLANDA, ,5,"HOLANDA 5, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230241,0,0,0,1,1,1
-7859602.64153828,-3958368.91910532,304,-70.6040118,-33.473843,REGION METROPOLITANA,13120,NUNOA,RODRIGO DE ARAYA, ,2714,"RODRIGO DE ARAYA 2714, ??ªU??ªOA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131200637,0,0,1,1,0,1
-7859594.59313909,-3957228.95295692,305,-70.6039395,-33.4653006,REGION METROPOLITANA,13120,NUNOA,DR LUIS BISQUERT,MISOLONGHI,0,"DR LUIS BISQUERT & MISOLONGHI, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200164,0,0,0,0,1,1
-7859592.21090199,-3953538.39190184,306,-70.6039181,-33.4376394,REGION METROPOLITANA,13123,PROVIDENCIA,FRANCISCO BILBAO,RICARDO LYON,0,"FRANCISCO BILBAO & RICARDO LYON, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230205,0,0,0,1,1,1
-7859530.91839036,-3962401.1113248,307,-70.6033675,-33.5040517,REGION METROPOLITANA,13118,MACUL,EXEQUIEL FERNANDEZ,LAS CODORNICES,0,"EXEQUIEL FERNANDEZ & LAS CODORNICES, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180156,0,0,0,2,0,1
-7859511.77143794,-3952272.82603385,308,-70.6031955,-33.4281518,REGION METROPOLITANA,13123,PROVIDENCIA,LOS LEONES,LAS HORTENSIAS,0,"LOS LEONES & LAS HORTENSIAS, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230334,0,0,0,1,1,1
-7859506.82885255,-3954269.2406456,309,-70.6031511,-33.4431179,REGION METROPOLITANA,13123,PROVIDENCIA,RICARDO LYON,DIEGO DE ALMAGRO,0,"RICARDO LYON & DIEGO DE ALMAGRO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230462,0,0,0,1,1,1
-7859505.74905349,-3954107.24531125,310,-70.6031414,-33.4419036,REGION METROPOLITANA,13123,PROVIDENCIA,RICARDO LYON,AMUNDSEN,0,"RICARDO LYON & AMUNDSEN, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230462,0,0,0,1,1,1
-7859497.09952906,-3965565.64171045,311,-70.6030637,-33.5277526,REGION METROPOLITANA,13110,LA FLORIDA,AMERICO VESPUCIO,LA SERENA,0,"AMERICO VESPUCIO & LA SERENA, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131100064,0,1,0,0,0,1
-7859480.80235561,-3956996.20677719,312,-70.6029173,-33.4635564,REGION METROPOLITANA,13120,NUNOA,GRECIA,LONGITUDINAL,0,"GRECIA & LONGITUDINAL, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200256,0,1,0,0,1,1
-7859477.42937503,-3959099.69939602,313,-70.602887,-33.4793187,REGION METROPOLITANA,13118,MACUL,LAS DALIAS,LOS OLMOS,0,"LAS DALIAS & LOS OLMOS, MACUL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131180228,0,1,0,0,0,1
-7859476.50542326,-3964478.52231003,314,-70.6028787,-33.5196113,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA PONIENTE,DR LUIS CALVO MACKENNA,0,"VICUNA MACKENNA PONIENTE & DR LUIS CALVO MACKENNA, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102667,0,1,0,0,1,1
-7859466.10818282,-3950055.89808444,315,-70.6027853,-33.4115296,REGION METROPOLITANA,13114,LAS CONDES,VITACURA,PDTE RIESCO,0,"VITACURA & PDTE RIESCO, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131141255,0,0,0,0,2,1
-7859465.25102274,-3953408.66223472,316,-70.6027776,-33.4366669,REGION METROPOLITANA,13123,PROVIDENCIA,SUECIA, ,1821,"SUECIA 1821, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230492,0,0,0,1,1,1
-7859457.15809576,-3952517.04188795,317,-70.6027049,-33.4299827,REGION METROPOLITANA,13123,PROVIDENCIA,LOS LEONES,ELIODORO YANEZ,0,"LOS LEONES & ELIODORO YANEZ, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230334,0,1,0,0,1,1
-7859456.75734559,-3953336.18767171,318,-70.6027013,-33.4361236,REGION METROPOLITANA,13123,PROVIDENCIA,CALIFORNIA,SUECIA,0,"CALIFORNIA & SUECIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230078,0,0,0,2,2,2
-7859422.40415073,-3953692.93551614,319,-70.6023927,-33.4387979,REGION METROPOLITANA,13123,PROVIDENCIA,SUECIA, ,2009,"SUECIA 2009, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230492,0,0,0,0,2,1
-7859417.47269729,-3953487.54036703,320,-70.6023484,-33.4372582,REGION METROPOLITANA,13123,PROVIDENCIA,FRANCISCO BILBAO,SUECIA,0,"FRANCISCO BILBAO & SUECIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230205,0,0,0,1,3,2
-7859401.37589892,-3955769.27600754,321,-70.6022038,-33.4543612,REGION METROPOLITANA,13120,NUNOA,IRARRAZAVAL,RICARDO LYON,0,"IRARRAZAVAL & RICARDO LYON, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200285,0,0,0,1,1,1
-7859372.35490767,-3953785.92947862,322,-70.6019431,-33.439495,REGION METROPOLITANA,13123,PROVIDENCIA,SUECIA,BUSTOS,0,"SUECIA & BUSTOS, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230492,0,0,0,1,1,1
-7859341.54167262,-3953442.13168268,323,-70.6016663,-33.4369178,REGION METROPOLITANA,13123,PROVIDENCIA,FRANCISCO BILBAO, ,2340,"FRANCISCO BILBAO 2340, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230205,0,1,0,0,1,1
-7859318.75457286,-3950945.021646,324,-70.6014616,-33.4181965,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA,TOBALABA,0,"PROVIDENCIA & TOBALABA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230437,0,0,0,1,1,1
-7859283.95610004,-3973645.48444201,325,-70.601149,-33.5882375,REGION METROPOLITANA,13201,PUENTE ALTO,LUIS MATTE LARRAIN,CRETA,0,"LUIS MATTE LARRAIN & CRETA, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011912,0,1,0,0,1,1
-7859233.68421799,-3974086.22211185,326,-70.6006974,-33.5915356,REGION METROPOLITANA,13201,PUENTE ALTO,CRETA,MAHUIDANCHE,0,"CRETA & MAHUIDANCHE, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132010616,0,0,0,1,1,1
-7859230.97915437,-3949581.40404276,327,-70.6006731,-33.4079715,REGION METROPOLITANA,13132,VITACURA,VITACURA,PEREZ ZUJOVIC,0,"VITACURA & PEREZ ZUJOVIC, VITACURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131320597,0,0,0,1,1,1
-7859216.21818989,-3948929.28482771,328,-70.6005405,-33.4030812,REGION METROPOLITANA,13132,VITACURA,DAG HAMMARSKJOLD, ,3800,"DAG HAMMARSKJOLD 3800, VITACURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131320169,0,0,0,1,1,1
-7859214.79330041,-3977276.00221812,329,-70.6005277,-33.6154014,REGION METROPOLITANA,13201,PUENTE ALTO,EYZAGUIRRE,CALETERA ACCESO SUR,0,"EYZAGUIRRE & CALETERA ACCESO SUR, PUENTE ALTO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,132011048,0,0,0,1,1,1
-7859193.0859997,-3964423.93736106,330,-70.6003327,-33.5192025,REGION METROPOLITANA,13110,LA FLORIDA,VICUNA MACKENNA ORIENTE,EL CABILDO,0,"VICUNA MACKENNA ORIENTE & EL CABILDO, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102666,0,0,0,1,2,1
-7859175.20808948,-3946911.93881912,331,-70.6001721,-33.3879512,REGION METROPOLITANA,13107,HUECHURABA,CAMINO LA PIRAMIDE, ,250,"CAMINO LA PIRAMIDE 250, HUECHURABA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131070039,0,0,0,1,1,1
-7859145.60823688,-3949449.63841118,332,-70.5999062,-33.4069834,REGION METROPOLITANA,13132,VITACURA,VITACURA, ,3082,"VITACURA 3082, VITACURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131320597,0,0,0,1,1,1
-7859117.15497503,-3964947.25847933,333,-70.5996506,-33.5231217,REGION METROPOLITANA,13110,LA FLORIDA,LIA AGUIRRE, ,10,"LIA AGUIRRE 10, LA FLORIDA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131101355,0,0,0,1,1,1
