X,Y,FID,Año,ClaseAccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7853153.92570052,-3951796.81400027,670,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140294,CUARTO CENTENARIO,131140015,ALEJANDRO FLEMING,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7853049.39669867,-3949559.86750723,671,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140055,APOQUINDO,131140138,CAMINO EL ALBA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7852949.20915695,-3960599.42704476,672,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131220804,LOS PRESIDENTES,131220371,EL ACUEDUCTO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7852935.62817907,-3941140.88146821,673,2018,1,13115,LO BARNECHEA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131150202,CAMINO LOS TRAPENSES,131150718,VALLE DE LA UNION,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7852908.46622332,-3955205.27736323,674,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131130329,NVA LARRAIN,131130074,CARLOS OSSANDON,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7852871.06287442,-3955333.626266,675,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130234,LARRAIN,131130074,CARLOS OSSANDON,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7852865.16294139,-3954414.40202451,676,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130074,CARLOS OSSANDON,131130442,SIMON BOLIVAR,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7852843.90091866,-3954097.42667654,677,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131130074,CARLOS OSSANDON,131130130,ECHENIQUE,0,0,1,1,0,BICICLETA,0,1,1,0,2
-7852815.84840698,-3958651.97971668,678,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220495,GRECIA,131220330,CONSISTORIAL,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7852629.83353786,-3959910.55563235,679,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131220371,EL ACUEDUCTO,131220459,EL VALLE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7852341.07077874,-3952812.00452579,680,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131130350,PADRE HURTADO SUR, , ,2572,0,0,0,1,BICICLETA,0,0,0,1,1
-7852236.06310309,-3951222.68586628,681,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140920,PADRE HURTADO SUR,131140926,PALOMA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7852235.76254046,-3951283.9838841,682,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140920,PADRE HURTADO SUR,131140935,PATRICIA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7852092.27171683,-3949781.63573082,683,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131140936,PAUL HARRIS,131140023,ALMTE SOUBLETTE,0,0,2,0,1,BICICLETA,0,2,0,1,1
-7851950.5063453,-3955950.6548053,684,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131130104,CORDILLERA,131130403,PSJE 4,0,0,2,0,0,BICICLETA,0,0,0,0,1
-7851647.21639263,-3956382.61838123,685,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131130354,PARINACOTA,131130457,TALINAY,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7851538.45725012,-3959648.81928316,686,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131220069,ANTUPIREN,131220832,MAIHUE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7851237.89462498,-3945685.809365,687,2018,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131320321,LAS CONDES,131320471,PAMPLONA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7851099.41317843,-3954704.57015005,688,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,3,TRAMO DE VIA CURVA VERTICAL,131130305,MARIA MONVEL, , ,841,0,0,0,1,BICICLETA,0,0,0,1,1
-7851013.58585104,-3963116.07206025,689,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131101656,MARIA ANGELICA, , ,6437,0,1,0,0,BICICLETA,0,1,0,0,1
-7850939.78102863,-3976568.83838678,690,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010842,EL PARRON,132010899,EL VOLCAN,0,0,0,0,2,BICICLETA,0,0,0,2,1
-7850877.77607227,-3945364.40711205,691,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140645,LAS CONDES,131141109,SAN DAMIAN,0,0,2,0,0,BICICLETA,0,1,0,0,1
-7849467.91472137,-3944676.84150127,692,2018,1,13115,LO BARNECHEA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131150489,LAS CONDES,131150436,LA CABANA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7849167.24077674,-3948475.89138247,693,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140138,CAMINO EL ALBA,131141105,SAN CARLOS DE APOQUINDO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7848003.72945897,-3947216.02491763,694,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140611,LA PLAZA,131141110,SAN FRANCISCO DE ASIS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7847624.9092318,-3943881.08652697,695,2018,1,13115,LO BARNECHEA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131150489,LAS CONDES,131150224,CERRO CASTILLO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7866261.12782448,-3950055.41799296,696,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131080149,FRANCIA,131080140,ESCANILLA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866234.74510517,-3966432.12030773,697,2018,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131090158,GRAN AVDA JOSE MIGUEL CARRERA,131090284,PABLO GOYENECHE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866206.80391298,-3958069.58437473,698,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010266,GRAL GONZALEZ BALCARCE,131010080,BEAUCHEFF,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7866204.24356469,-3973228.0947692,699,2018,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131120657,SAN FRANCISCO,131120402,LO BLANCO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866169.11113339,-3951377.6387059,700,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080144,FERMIN VIVACETA,131080156,GRAL BORGONO,0,0,0,0,1,BICICLETA,0,0,0,0,1
-7866150.69888962,-3973103.68924482,701,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050778,SAN FRANCISCO, , ,13206,1,0,0,0,BICICLETA,1,0,0,0,1
-7866146.46874897,-3959035.81083136,702,2018,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210415,PARQUE,131210055,ALC CARLOS VALDOVINOS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7866116.74644492,-3965899.67777354,703,2018,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131090176,ISABEL LA CATOLICA,131090158,GRAN AVDA JOSE MIGUEL CARRERA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866101.3843552,-3949580.07050998,704,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131080337,VENECIA,131080170,HUASCO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7866058.97162921,-3945084.20387371,705,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131070008,AMERICO VESPUCIO,131070125,GUANACO NORTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866042.83030304,-3954257.64755821,706,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010424,MONEDA,131010034,ALMTE BARROSO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866020.78904386,-3955477.05317958,707,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010254,GORBEA,131010661,VERGARA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7866010.54765071,-3967131.53097041,708,2018,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131090279,OSSA,131090106,CONCHA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865985.63434867,-3953316.57839803,709,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010560,ROSAS,131010544,RIQUELME,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865978.26499838,-3950882.1383399,710,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131080141,ESCANILLA,131080070,BEZANILLA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7865971.47450943,-3945616.62247833,711,2018,1,13104,CONCHALI,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131040311,GRAL GAMBINO,131040180,CERRO TOLOLO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865949.61136144,-3969184.64019515,712,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131050287,JULIO COVARRUBIAS,131050824,SUR,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7865943.53331725,-3970106.73683327,713,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050636,OBSERVATORIO,131050535,LOS RETAMOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865916.260042,-3954724.31518805,714,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS,131010391,MANUEL RODRIGUEZ,0,0,0,0,0,BICICLETA,0,0,0,0,2
-7865891.65843454,-3955445.03213309,715,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010254,GORBEA,131010188,EJERCITO LIBERTADOR,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865887.4282939,-3964898.2929264,716,2018,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131090158,GRAN AVDA JOSE MIGUEL CARRERA,131090192,LA BLANCA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865873.84731602,-3947628.00977955,717,2018,1,13104,CONCHALI,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131040765,URMENETA,131040311,GRAL GAMBINO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865846.30687398,-3969207.89642415,718,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131050824,SUR,131050099,CAMINOS DE CHILE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865843.34577553,-3953124.542668,719,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010391,MANUEL RODRIGUEZ,131010587,SAN PABLO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865833.10438238,-3955100.01097861,720,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010391,MANUEL RODRIGUEZ,131010602,SAZIE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865820.30264094,-3953303.02534122,721,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010560,ROSAS,131010391,MANUEL RODRIGUEZ,0,0,1,0,1,BICICLETA,0,1,0,1,2
-7865814.40270792,-3956298.02302115,722,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010651,TUPPER,131010491,PLAZA ERCILLA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865789.18884326,-3954986.38039333,723,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010456,PADRE FELIPE GOMEZ DE VIDAURRE,131010391,MANUEL RODRIGUEZ,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865779.55970731,-3968381.94831846,724,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050287,JULIO COVARRUBIAS,131050796,SGTO ALDEA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865770.20887008,-3954167.59808029,725,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010650,TUCAPEL JIMENEZ, , ,136,0,0,0,1,BICICLETA,0,0,0,1,1
-7865729.46593645,-3954060.74027551,726,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010018,AGUSTINAS,131010650,TUCAPEL JIMENEZ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865724.41203158,-3955540.72195695,727,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010391,MANUEL RODRIGUEZ,131010647,TOESCA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7865672.58167666,-3953293.28742633,728,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010560,ROSAS,131010585,SAN MARTIN,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7865656.44035049,-3954662.81217393,729,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010650,TUCAPEL JIMENEZ,0,0,1,0,1,BICICLETA,0,1,0,0,1
-7865619.92755751,-3965471.81849548,730,2018,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131090128,EL PARRON,131090138,EULOGIO ALTAMIRANO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865608.90692793,-3959045.01973158,731,2018,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210055,ALC CARLOS VALDOVINOS,131210350,LOS TALAVERAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865608.90692793,-3953899.45489547,732,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010291,HUERFANOS,131010585,SAN MARTIN,0,0,0,0,1,BICICLETA,0,0,0,0,1
-7865602.70643229,-3951809.08485605,733,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131080107,CRNEL AGUSTIN LOPEZ DE ALCAZAR,131080111,CRUZ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865602.11643899,-3954959.52387346,734,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010169,DIECIOCHO,131010456,PADRE FELIPE GOMEZ DE VIDAURRE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865602.11643899,-3947848.27436143,735,2018,1,13104,CONCHALI,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131040246,EL GUANACO, , ,3100,0,0,0,1,BICICLETA,0,0,0,1,1
-7865575.73371967,-3946241.05241692,736,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131270241,EL GUANACO, , ,4202,0,0,0,1,BICICLETA,0,0,0,1,1
-7865560.32710214,-3951982.7722116,737,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131080107,CRNEL AGUSTIN LOPEZ DE ALCAZAR,131080297,RIVERA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7865552.80190457,-3952769.71981697,738,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010470,PDTE BALMACEDA,131010042,AMUNATEGUI,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7865538.33037076,-3947323.8862057,739,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270241,EL GUANACO,131270736,RAUL MONTT,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865520.51925224,-3946752.72610389,740,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270544,LOS ZAPADORES,131270241,EL GUANACO,0,1,0,0,0,BICICLETA,1,0,0,0,2
-7865505.268482,-3949325.83529108,741,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131080130,EL GUANACO,131080318,SEVERINO CASORZO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865483.11590333,-3968907.69296699,742,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131050033,ALMTE RIVEROS,131050003,1 SUR,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865474.65562203,-3970187.82640591,743,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050636,OBSERVATORIO,131050778,SAN FRANCISCO,0,0,1,0,1,BICICLETA,0,1,0,0,1
-7865466.19534072,-3945412.66353883,744,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270241,EL GUANACO,131270046,AMERICO VESPUCIO,0,0,1,0,1,BICICLETA,0,1,0,1,2
-7865443.26352562,-3959270.97374072,745,2018,1,13130,SAN MIGUEL,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131300129,JOSE JOAQUIN PRIETO VIAL, , ,2940,0,0,0,0,BICICLETA,0,0,0,0,1
-7865437.25227313,-3950870.93541134,746,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080174,INDEPENDENCIA,131080069,BEZANILLA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7865402.52059199,-3954424.67451897,747,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010042,AMUNATEGUI, , ,20,0,0,0,1,BICICLETA,0,0,0,1,1
-7865373.57752438,-3969626.22267542,748,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131050026,ALEJANDRO GUZMAN,131050778,SAN FRANCISCO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865365.6181808,-3922549.21032898,749,2018,1,13301,COLINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010726,STA FILOMENA, , ,1605,0,0,0,0,BICICLETA,0,0,0,0,1
-7865273.38998267,-3945558.63378733,750,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270120,CALLE G,131270189,COYHAIQUE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7865223.29621182,-3951311.45873195,751,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131080315,SANTOS DUMONT, , ,1078,0,0,0,2,BICICLETA,0,0,0,1,1
-7865218.17551524,-3954297.93658851,752,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010656,VALENTIN LETELIER,131010639,TEATINOS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865216.50572288,-3950163.17235787,753,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131080066,BELISARIO PRATS,131080176,INGLATERRA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7865202.4683351,-3953242.21019601,754,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010560,ROSAS,131010426,MORANDE,0,0,0,0,2,BICICLETA,0,0,0,1,1
-7865198.69460435,-3952077.71315296,755,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131080174,INDEPENDENCIA,131080042,ANIBAL PINTO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865182.55327819,-3954515.65986806,756,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010429,NATANIEL COX,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865108.63713631,-3952892.8394463,757,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010104,CARD JOSE MARIA CARO,131010470,PDTE BALMACEDA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7865039.84169099,-3954471.90142906,758,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS,131010683,ZENTENO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7865029.60029784,-3955515.21170903,759,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010429,NATANIEL COX,131010621,STA ISABEL,0,0,0,0,2,BICICLETA,0,0,0,1,1
-7865026.26071311,-3950785.98022246,760,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131080310,SAN JOSE, , ,1193,0,0,0,1,BICICLETA,0,0,0,0,1
-7865024.35714982,-3950858.10540409,761,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131080284,PROFE ALBERTO ZANARTU,131080310,SAN JOSE,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7864951.45401529,-3961018.96330908,762,2018,1,13130,SAN MIGUEL,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300291,TERESA VIAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7864950.67477887,-3955135.63333617,763,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010202,ELEUTERIO RAMIREZ,131010683,ZENTENO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7864912.21389479,-3952875.92542615,764,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010104,CARD JOSE MARIA CARO,131010270,GRAL MACKENNA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7864909.04128931,-3952671.54518955,765,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080190,LA PAZ,131080052,ARTESANOS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7864906.48094102,-3952567.23556013,766,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270448,LA PAZ,131270059,ANTONIA LOPEZ DE BELLO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7864898.79989616,-3952774.78863828,767,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270828,STA MARIA,131270448,LA PAZ,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7864865.73800739,-3953497.91875762,768,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010115,CATEDRAL,131010517,PUENTE,0,0,0,0,2,BICICLETA,0,0,0,0,2
-7864853.82682188,-3951846.69777762,769,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270432,JUAREZ LARGA,131270448,LA PAZ,0,0,0,0,2,BICICLETA,0,0,0,1,2
-7864841.13639992,-3953178.30061256,770,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010560,ROSAS, , ,961,0,0,0,1,BICICLETA,0,0,0,0,1
-7864811.41409589,-3954036.86082604,771,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010020,AHUMADA, , ,146,0,0,0,0,BICICLETA,0,0,0,0,1
-7864804.62360694,-3951354.27161023,772,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080190,LA PAZ,131080315,SANTOS DUMONT,0,0,0,0,1,BICICLETA,0,0,0,1,1
