X,Y,FID,Año,Claseaccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,COd_Calle_,Calle_Dos,Número,Intersecci,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7862420.97027779,-3948561.50380097,697,2017,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270248,EL SALTO,131270176,COLOMBIA,0,COLOMBIA - EL SALTO,0,0,0,0,BICICLETA,0,0,0,0,1
-7862412.96631761,-3960894.98094237,698,2017,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290310,LAS INDUSTRIAS,131290475,PROGRESO,0,LAS INDUSTRIAS - PROGRESO,0,1,0,0,BICICLETA,0,1,0,0,1
-7862397.31840027,-3954463.82480472,699,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230378,MARIN,131230478,SEMINARIO,0,MARIN - SEMINARIO,0,0,0,0,BICICLETA,0,0,0,0,1
-7862363.79587289,-3972943.60567894,700,2017,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131120761,STA ROSA,131120048,BALDOMERO LILLO,0,BALDOMERO LILLO - STA ROSA,0,0,0,1,BICICLETA,0,0,0,0,1
-7862354.68197017,-3969134.04030805,701,2017,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131120694,SOFIA EASTMAN DE HUNNEUS,131120772,STO TOMAS,0,SOFIA EASTMAN DE HUNNEUS - STO TOMAS,0,1,0,0,BICICLETA,0,1,0,0,1
-7862340.84467977,-3973298.85438727,702,2017,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131120761,STA ROSA,131120240,GABRIELA,0,GABRIELA - STA ROSA,0,1,0,0,BICICLETA,0,1,0,0,1
-7862333.58555341,-3952958.57255694,703,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230489,STA MARIA,131230087,CAPELLAN ABARZUA,0,CAPELLAN ABARZUA - STA MARIA,0,1,0,0,BICICLETA,0,1,0,0,1
-7862328.31004766,-3953191.425647,704,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230437,PROVIDENCIA,131230115,CONDELL,0,CONDELL - PROVIDENCIA,0,0,1,0,BICICLETA,0,0,1,0,1
-7862281.65431808,-3948331.61117797,705,2017,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270248,EL SALTO,131270230,DUQUE DE KENT,0,DUQUE DE KENT - EL SALTO,0,1,0,1,BICICLETA,0,1,0,0,1
-7862261.38512737,-3956820.08233625,706,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010667,VICUNA MACKENNA,131010142,COPIAPO,0,COPIAPO - VICUNA MACKENNA,0,0,0,0,BICICLETA,0,0,0,0,1
-7862255.9967953,-3961624.73678993,707,2017,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290310,LAS INDUSTRIAS,131290222,GABRIELA MISTRAL,0,GABRIELA MISTRAL - LAS INDUSTRIAS,0,0,0,1,BICICLETA,0,0,0,0,1
-7862243.0285778,-3957196.25990047,708,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010409,MAULE,0, ,40,MAULE  40,0,1,0,0,BICICLETA,0,1,0,0,1
-7862208.68643288,-3957019.27835272,709,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200733,VICUNA MACKENNA,0, ,1550,VICUNA MACKENNA  1550,0,0,0,1,BICICLETA,0,0,0,0,1
-7862195.15688699,-3954121.16477631,710,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131230205,FRANCISCO BILBAO,131230115,CONDELL,0,CONDELL - FRANCISCO BILBAO,0,0,0,1,BICICLETA,0,0,0,0,1
-7862184.31835361,-3956014.8055376,711,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200682,STA EMMA,131200655,SAN EUGENIO,0,SAN EUGENIO - STA EMMA,0,0,0,1,BICICLETA,0,0,0,0,1
-7862181.15721482,-3955066.65682852,712,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230358,MALAQUIAS CONCHA,131230378,MARIN,0,MALAQUIAS CONCHA - MARIN,0,0,0,0,BICICLETA,0,0,0,0,1
-7862176.0221663,-3975225.50115367,713,2017,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131120761,STA ROSA,131120531,PAICAVI,0,PAICAVI - STA ROSA,0,0,0,1,BICICLETA,0,0,0,0,1
-7862172.46838795,-3955501.91771716,714,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200285,IRARRAZAVAL,131200668,SEMINARIO,0,IRARRAZAVAL - SEMINARIO,0,0,0,2,BICICLETA,0,0,0,0,1
-7862121.4160365,-3955895.13640679,715,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200256,GRECIA,131200588,PSJE 36,0,GRECIA - PSJE 36,0,0,0,1,BICICLETA,0,0,0,0,1
-7862095.76001541,-3977701.43687956,716,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012671,STA ROSA,132011049,EYZAGUIRRE,0,EYZAGUIRRE - STA ROSA,0,0,0,1,BICICLETA,0,0,0,0,1
-7862063.31439359,-3948084.69007551,717,2017,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270248,EL SALTO,131270684,PLAZA,0,EL SALTO - PLAZA,0,0,0,1,BICICLETA,0,0,0,0,1
-7862048.75379346,-3966384.40374431,718,2017,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131110635,VALDIVIA,131110206,EL TABO,0,EL TABO - VALDIVIA,0,0,0,1,BICICLETA,0,0,0,0,1
-7862025.69948491,-3956074.27530293,719,2017,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220495,GRECIA,131221108,PSJE 447,0,GRECIA - PSJE 447,0,0,0,1,BICICLETA,0,0,0,0,1
-7862011.40608391,-3956004.99961458,720,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200256,GRECIA,131200655,SAN EUGENIO,0,GRECIA - SAN EUGENIO,0,0,0,1,BICICLETA,0,0,0,0,1
-7862009.23455296,-3963095.49409208,721,2017,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290310,LAS INDUSTRIAS,131290099,CARMEN MENA,0,CARMEN MENA - LAS INDUSTRIAS,0,0,0,1,BICICLETA,0,0,0,0,1
-7861982.25154635,-3955790.63727846,722,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200391,LO ENCALADA,131200473,MATTA ORIENTE,0,LO ENCALADA - MATTA ORIENTE,0,1,0,0,BICICLETA,0,1,0,0,1
-7861976.72175593,-3965105.55841878,723,2017,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110307,LA SERENA,131110609,STA ANA,0,LA SERENA - STA ANA,0,0,0,2,BICICLETA,0,0,0,0,1
-7861958.97458855,-3956801.68139724,724,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200655,SAN EUGENIO,0, ,1065,SAN EUGENIO  1065,0,0,0,1,BICICLETA,0,0,0,0,1
-7861958.37952239,-3952842.2194452,725,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA,131230183,ELIODORO YANEZ,0,ELIODORO YANEZ - PROVIDENCIA,0,0,0,1,BICICLETA,0,0,0,0,1
-7861948.95066709,-3956741.70328503,726,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200655,SAN EUGENIO,131200693,SUR,0,SAN EUGENIO - SUR,0,1,0,0,BICICLETA,0,1,0,0,1
-7861933.80521225,-3961907.18102729,727,2017,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131290628,VECINAL,131290621,URETA COX,0,URETA COX - VECINAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7861884.4371463,-3952544.33208028,728,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230035,ANDRES BELLO,131230245,HUELEN,0,ANDRES BELLO - HUELEN,0,0,0,4,BICICLETA,0,0,0,0,3
-7861872.97341301,-3978732.10168614,729,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132012385,QUITALMAHUE,132010631,CURACO DE VELEZ,0,CURACO DE VELEZ - QUITALMAHUE,0,0,0,1,BICICLETA,0,0,0,0,1
-7861828.27437389,-3954105.60444381,730,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230437,PROVIDENCIA,131230472,SALVADOR,0,PROVIDENCIA - SALVADOR,0,0,0,1,BICICLETA,0,0,0,0,1
-7861820.84355532,-3960750.84541174,731,2017,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290184,EL PINAR,131290115,CENTRAL,0,CENTRAL - EL PINAR,0,0,0,1,BICICLETA,0,0,0,0,1
-7861819.30563367,-3954133.19331387,732,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230472,SALVADOR,0, ,946,SALVADOR  946,1,0,0,0,BICICLETA,1,0,0,0,1
-7861793.60946764,-3964449.90791712,733,2017,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131110176,CORONEL,131110149,CENTRAL,0,CENTRAL - CORONEL,0,0,0,1,BICICLETA,0,0,0,0,1
-7861779.23387463,-3954327.06650033,734,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230472,SALVADOR,131230378,MARIN,0,MARIN - SALVADOR,0,0,0,1,BICICLETA,0,0,0,0,1
-7861729.02546794,-3978735.57827455,735,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010631,CURACO DE VELEZ,132010546,CHILOE,0,CHILOE - CURACO DE VELEZ,0,0,0,1,BICICLETA,0,0,0,0,1
-7861651.48145993,-3954835.59261387,736,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230472,SALVADOR,131230209,FRESIA,0,FRESIA - SALVADOR,0,0,0,1,BICICLETA,0,0,0,0,1
-7861637.48389011,-3959855.12466539,737,2017,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290261,ISABEL RIQUELME,131290310,LAS INDUSTRIAS,0,ISABEL RIQUELME - LAS INDUSTRIAS,0,0,0,0,BICICLETA,0,0,0,0,1
-7861627.09776317,-3965807.78814781,738,2017,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110612,STA ROSA,131110170,COMBARBALA,0,COMBARBALA - STA ROSA,0,1,0,0,BICICLETA,0,1,0,0,1
-7861623.0735582,-3955687.69837459,739,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200473,MATTA ORIENTE,131200285,IRARRAZAVAL,0,IRARRAZAVAL - MATTA ORIENTE,0,0,0,1,BICICLETA,0,0,0,0,1
-7861608.66582922,-3952001.94809937,740,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230035,ANDRES BELLO,131230024,ALMTE PASTENE,0,ALMTE PASTENE - ANDRES BELLO,0,0,0,1,BICICLETA,0,0,0,0,1
-7861527.44460469,-3960593.04672012,741,2017,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290439,PEDRO ALARCON,131290345,LOS COPIHUES,0,LOS COPIHUES - PEDRO ALARCON,0,0,0,0,BICICLETA,0,0,0,0,1
-7861515.84682134,-3959413.04969015,742,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180549,VICUNA MACKENNA,131180125,DOMINGO ARTEAGA,0,DOMINGO ARTEAGA - VICUNA MACKENNA,0,0,0,1,BICICLETA,0,0,0,0,1
-7861487.43631669,-3952745.36283786,743,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230268,JOSE MIGUEL CLARO,0, ,195,JOSE MIGUEL CLARO  195,0,0,0,1,BICICLETA,0,0,0,0,1
-7861487.17482397,-3956401.1856794,744,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200648,SALVADOR,131200687,SUAREZ MUJICA,0,SALVADOR - SUAREZ MUJICA,1,0,0,0,BICICLETA,1,0,0,0,1
-7861484.94282532,-3951482.31110708,745,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230172,EL CERRO,131230489,STA MARIA,0,EL CERRO - STA MARIA,0,0,0,0,BICICLETA,0,0,0,0,1
-7861446.69660992,-3959721.38000078,746,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180549,VICUNA MACKENNA,131180058,AYSEN,0,AYSEN - VICUNA MACKENNA,0,0,1,0,BICICLETA,0,0,0,0,1
-7861422.6914369,-3952362.12079112,747,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230437,PROVIDENCIA,131230367,MANUEL MONTT,0,MANUEL MONTT - PROVIDENCIA,0,1,0,0,BICICLETA,0,1,0,0,1
-7861387.38781564,-3957990.04521314,748,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200265,GUILLERMO MANN,131200743,WILLIAMS REBOLLEDO,0,GUILLERMO MANN - WILLIAMS REBOLLEDO,0,0,0,1,BICICLETA,0,0,0,0,1
-7861380.14010205,-3953726.96825601,749,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230018,ALFEREZ REAL,131230469,ROMAN DIAZ,0,ALFEREZ REAL - ROMAN DIAZ,0,0,0,1,BICICLETA,0,0,0,0,1
-7861374.67428325,-3958282.69625705,750,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200745,ZANARTU,131200743,WILLIAMS REBOLLEDO,0,WILLIAMS REBOLLEDO - ZANARTU,0,0,0,1,BICICLETA,0,0,0,0,1
-7861348.44712279,-3953017.6856837,751,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230268,JOSE MIGUEL CLARO,131230183,ELIODORO YANEZ,0,ELIODORO YANEZ - JOSE MIGUEL CLARO,0,1,0,1,BICICLETA,0,1,0,0,2
-7861341.20711784,-3962899.57523892,752,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210173,DEPARTAMENTAL,131210149,CERRILLOS,0,CERRILLOS - DEPARTAMENTAL,0,1,0,0,BICICLETA,0,1,0,0,1
-7861320.46830141,-3956190.70519329,753,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200499,OBPO ORREGO,131200142,CRESCENTE ERRAZURIZ,0,CRESCENTE ERRAZURIZ - OBPO ORREGO,0,1,0,0,BICICLETA,0,1,0,0,1
-7861266.96060126,-3973790.59120363,754,2017,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131120312,JUANITA,131120284,ISLA CONDOR,0,ISLA CONDOR - JUANITA,0,0,0,1,BICICLETA,0,0,0,0,1
-7861253.92150441,-3955688.47435527,755,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200499,OBPO ORREGO,131200169,DUBLE ALMEYDA,0,DUBLE ALMEYDA - OBPO ORREGO,0,0,0,1,BICICLETA,0,0,0,0,1
-7861226.33652392,-3951611.27225448,756,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230035,ANDRES BELLO,131230122,COST NORTE,0,ANDRES BELLO - COST NORTE,0,1,0,0,BICICLETA,0,1,0,0,1
-7861220.63173759,-3951685.82640831,757,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230408,PADRE MARIANO,131230425,PEREZ VALENZUELA,0,PADRE MARIANO - PEREZ VALENZUELA,0,0,1,0,BICICLETA,0,0,1,0,1
-7861215.70552286,-3978944.35320347,758,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132011013,ESTACION QUILACOYA,0, ,890,ESTACION QUILACOYA  890,0,0,0,1,BICICLETA,0,0,0,0,1
-7861213.63490487,-3951432.24212111,759,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131230245,HUELEN,131230122,COST NORTE,0,COST NORTE - HUELEN,0,0,0,1,BICICLETA,0,0,0,0,1
-7861204.98542206,-3952722.53980969,760,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230367,MANUEL MONTT,0, ,334,MANUEL MONTT  334,0,0,0,1,BICICLETA,0,0,0,0,1
-7861190.07312822,-3955138.8025821,761,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200689,SUCRE,131200312,JOSE MANUEL INFANTE,0,JOSE MANUEL INFANTE - SUCRE,0,0,0,1,BICICLETA,0,0,0,0,1
-7861183.28923388,-3951617.06073402,762,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230035,ANDRES BELLO,131230388,MONS NUNCIO SOTERO SANZ DE VILLALBA,0,ANDRES BELLO - MONS NUNCIO SOTERO SANZ DE VILLALBA,0,0,0,2,BICICLETA,0,0,0,0,1
-7861181.21871598,-3956735.33695373,763,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200256,GRECIA,131200427,LOS JAZMINES,0,GRECIA - LOS JAZMINES,0,0,0,1,BICICLETA,0,0,0,0,1
-7861168.96910294,-3953963.07643314,764,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230268,JOSE MIGUEL CLARO,131230181,ELENA BLANCO,0,ELENA BLANCO - JOSE MIGUEL CLARO,0,0,1,0,BICICLETA,0,0,1,0,1
-7861158.85458006,-3955592.50308802,765,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200285,IRARRAZAVAL,0, ,1242,IRARRAZAVAL  1242,0,0,0,1,BICICLETA,0,0,0,0,1
-7861149.26003928,-3955971.73909436,766,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200305,JOSE DOMINGO CANAS,131200628,REP DE ISRAEL,0,JOSE DOMINGO CANAS - REP DE ISRAEL,0,0,0,1,BICICLETA,0,0,0,0,1
-7861148.84477442,-3955776.14670703,767,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200169,DUBLE ALMEYDA,131200312,JOSE MANUEL INFANTE,0,DUBLE ALMEYDA - JOSE MANUEL INFANTE,0,0,0,1,BICICLETA,0,0,0,0,1
-7861140.66972271,-3954114.49635119,768,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131230268,JOSE MIGUEL CLARO,131230108,CLEMENTE FABRES,0,CLEMENTE FABRES - JOSE MIGUEL CLARO,0,0,0,1,BICICLETA,0,0,0,0,1
-7861107.58088082,-3960759.00392208,769,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180549,VICUNA MACKENNA,131180152,ESC AGRICOLA,0,ESC AGRICOLA - VICUNA MACKENNA,0,0,0,1,BICICLETA,0,0,0,0,1
-7861096.11404406,-3950583.70441226,770,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230172,EL CERRO,131230003,ABATE MOLINA,0,ABATE MOLINA - EL CERRO,0,0,0,1,BICICLETA,0,0,0,0,2
-7861047.58391616,-3954604.81544487,771,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230268,JOSE MIGUEL CLARO,131230486,STA ISABEL,0,JOSE MIGUEL CLARO - STA ISABEL,0,0,1,0,BICICLETA,0,0,1,0,2
-7861020.80734064,-3950460.63555953,772,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230417,PEDRO DE VALDIVIA,131230172,EL CERRO,0,EL CERRO - PEDRO DE VALDIVIA,0,0,1,1,BICICLETA,0,0,1,0,1
-7860994.20496014,-3954922.43710073,773,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200627,RENGO,131200314,JOSE MIGUEL CLARO,0,JOSE MIGUEL CLARO - RENGO,0,0,0,1,BICICLETA,0,0,0,0,1
-7860964.37516666,-3969403.49853348,774,2017,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131120344,LA SERENA,131120772,STO TOMAS,0,LA SERENA - STO TOMAS,0,0,0,0,BICICLETA,0,0,0,0,1
-7860929.14372619,-3978985.70687198,775,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,132010983,ESTACION LAS VERTIENTES,132010970,ESTACION EL CANELO,0,ESTACION EL CANELO - ESTACION LAS VERTIENTES,0,0,0,1,BICICLETA,0,0,0,0,1
-7860862.46658329,-3967733.36515745,776,2017,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131110176,CORONEL,131110263,ISLA DE PASCUA,0,CORONEL - ISLA DE PASCUA,0,0,0,1,BICICLETA,0,0,0,0,1
-7860852.95944034,-3967909.74706179,777,2017,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110176,CORONEL,131110628,TRICOLOR,0,CORONEL - TRICOLOR,0,0,0,1,BICICLETA,0,0,0,0,1
-7860826.581411,-3956744.15132107,778,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200463,MARATHON,131200256,GRECIA,0,GRECIA - MARATHON,0,0,0,1,BICICLETA,0,0,0,0,1
-7860759.99687175,-3946817.640123,779,2017,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070064,DEL VALLE,131070059,DEL PARQUE,0,DEL PARQUE - DEL VALLE,0,0,0,1,BICICLETA,0,0,0,0,1
-7860718.8643252,-3957897.42039376,780,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200463,MARATHON,131200265,GUILLERMO MANN,0,GUILLERMO MANN - MARATHON,0,1,0,0,BICICLETA,0,1,0,0,1
-7860714.09989158,-3955615.41180984,781,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200288,ITALIA,131200285,IRARRAZAVAL,0,IRARRAZAVAL - ITALIA,0,0,0,1,BICICLETA,0,0,0,0,1
-7860664.93004752,-3954879.061449,782,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230367,MANUEL MONTT,0, ,2170,MANUEL MONTT  2170,0,0,0,3,BICICLETA,0,0,0,0,3
-7860645.54594765,-3953884.01825473,783,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230041,ANTONIO VARAS,131230442,PUYEHUE,0,ANTONIO VARAS - PUYEHUE,0,0,0,1,BICICLETA,0,0,0,0,1
-7860640.19986288,-3965397.12022442,784,2017,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131110366,LINARES,131110141,CANETE,0,CANETE - LINARES,0,0,0,1,BICICLETA,0,0,0,0,1
-7860545.47181789,-3967231.72340569,785,2017,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131110065,7 ORIENTE,131110089,AMERICO VESPUCIO,0,7 ORIENTE - AMERICO VESPUCIO,0,0,0,1,BICICLETA,0,0,0,0,1
-7860540.87046682,-3952399.95220641,786,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230371,MARCHANT PEREIRA,131230089,CARLOS ANTUNEZ,0,CARLOS ANTUNEZ - MARCHANT PEREIRA,0,0,0,0,BICICLETA,0,0,0,0,1
-7860494.18400285,-3956521.39836258,787,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200687,SUAREZ MUJICA,131200110,CARMEN COVARRUBIAS,0,CARMEN COVARRUBIAS - SUAREZ MUJICA,0,0,0,1,BICICLETA,0,0,0,0,1
